descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"85805977	TERMINAL",0,4,DESCLASSIFICADO," ",430,107.5
"85805980	PIVO SUPERIOR",0,1,DESCLASSIFICADO," ",141.7,141.7
"85805983	PIVO INFERIOR",0,1,DESCLASSIFICADO," ",141.7,141.7
"85805988	BUCHA",0,6,DESCLASSIFICADO," ",201,33.5
"85824345	RETENTOR",0,10,DESCLASSIFICADO," ",294,29.4
"85813060	COROA E PINHÃO",0,1,DESCLASSIFICADO," ",1861.8,1861.8
"9968047	ROLAMENTO",0,2,DESCLASSIFICADO," ",304.2,152.1
"9968049	FLANGE",0,1,DESCLASSIFICADO," ",298.8,298.8
"85824346	RETENTOR",0,2,DESCLASSIFICADO," ",119.2,59.6
"85806004	KIT ENGRENAGENS",0,1,DESCLASSIFICADO," ",1266.5,1266.5
"85805993	SEMI EIXO COMPLETO",0,1,DESCLASSIFICADO," ",1085.4,1085.4
"85827069	SEMI EIXO LONGO",0,2,DESCLASSIFICADO," ",997.6,498.8
"85805977	SEMI EIXO CURTO",0,2,DESCLASSIFICADO," ",481.4,240.7
"85805996	CRUZETA",0,10,DESCLASSIFICADO," ",443,44.3
"85827070	FORQUILHA",0,1,DESCLASSIFICADO," ",256.2,256.2
"85817697	ARRUELA",0,10,DESCLASSIFICADO," ",92,9.2
"85805999	ARRUELA",0,10,DESCLASSIFICADO," ",92,9.2
"85806000	ANEL TRAVA",0,10,DESCLASSIFICADO," ",51,5.1
"85827067	RETENTOR",0,2,DESCLASSIFICADO," ",239,119.5
"85806002	ROLAMENTO",0,2,DESCLASSIFICADO," ",338.2,169.1
"85806003	CUBO DE RODA",0,1,DESCLASSIFICADO," ",404.2,404.2
"9968070	PRISIONEIRO",0,32,DESCLASSIFICADO," ",212.48,6.64
"9968071	PORCA",0,32,DESCLASSIFICADO," ",137.6,4.3
"85805711	ANEL O",0,20,DESCLASSIFICADO," ",102,5.1
"85806006	ANEL TRAVA",0,20,DESCLASSIFICADO," ",86,4.3
"85817698	ENGRENAGEM",0,6,DESCLASSIFICADO," ",1355.4,225.9
"85806008	ENGRENAGEM",0,6,DESCLASSIFICADO," ",2404.2,400.7
"85806009	BUCHA",0,24,DESCLASSIFICADO," ",554.4,23.1
"85806010	PARAFUSO",0,30,DESCLASSIFICADO," ",153,5.1
"85806011	PORTA SATÉLITE",0,1,DESCLASSIFICADO," ",653.6,653.6
"9968074	PINO",0,9,DESCLASSIFICADO," ",696.6,77.4
"85806014	ENGRENAGEM",0,18,DESCLASSIFICADO," ",1958.4,108.8
"9968084	ARRUELA",0,20,DESCLASSIFICADO," ",136,6.8
"85806016	CHAPA",0,6,DESCLASSIFICADO," ",110.4,18.4
"81866390	RETENTOR RODA TRASEIRA",0,6,DESCLASSIFICADO," ",629.4,104.9
"81818397	ROLAMENTO",0,6,DESCLASSIFICADO," ",448.2,74.7
"86539458	PARAFUSO",0,30,DESCLASSIFICADO," ",204,6.8
"47123297	DISCO",0,10,DESCLASSIFICADO," ",495,49.5
"81874478	DISCO",0,10,DESCLASSIFICADO," ",491,49.1
"81875252	ANEL",0,12,DESCLASSIFICADO," ",409.2,34.1
"81875253	ANEL",0,10,DESCLASSIFICADO," ",78,7.8
"81803334	EIXO",0,1,DESCLASSIFICADO," ",765.4,765.4
"81803413	CONE",0,1,DESCLASSIFICADO," ",277.2,277.2
"81803420	CAPA",0,1,DESCLASSIFICADO," ",146.2,146.2
"80510892	CAPA",0,1,DESCLASSIFICADO," ",151.2,151.2
"80510884	CONE",0,1,DESCLASSIFICADO," ",257.3,257.3
"83958890	COROA E PINHÃO",0,1,DESCLASSIFICADO," ",2390.8,2390.8
"81824478	ROLAMENTO",0,1,DESCLASSIFICADO," ",159.1,159.1
"83949810	FLANGE",0,1,DESCLASSIFICADO," ",129.3,129.3
"81834073	RETENTOR",0,6,DESCLASSIFICADO," ",320.4,53.4
"82003369	RESERVATÓRIO DE FREIO",0,1,DESCLASSIFICADO," ",238.1,238.1
"85806176	TAMPA DO RESERVATÓRIO",0,1,DESCLASSIFICADO," ",85.1,85.1
"85805257	CILINDRO MESTRE",0,2,DESCLASSIFICADO," ",454.2,227.1
"85804646	CABO DE FREIO MÃO",0,1,DESCLASSIFICADO," ",220.1,220.1
"85813132	COIFA",0,1,DESCLASSIFICADO," ",154.8,154.8
"85819629	CABO TRAVA",0,1,DESCLASSIFICADO," ",313.4,313.4
"85819477	TERMINAL",0,10,DESCLASSIFICADO," ",221,22.1
"85700728	BUCHA",0,6,DESCLASSIFICADO," ",547.8,91.3
"85801110	BUCHA",0,6,DESCLASSIFICADO," ",361.2,60.2
"81875248	RETENTOR",0,10,DESCLASSIFICADO," ",96,9.6
"83910645	BUCHA",0,6,DESCLASSIFICADO," ",369,61.5
"85803196	BUCHA",0,6,DESCLASSIFICADO," ",273,45.5
"70930370	ARRUELA",0,30,DESCLASSIFICADO," ",36,1.2
"85801029	BUCHA",0,8,DESCLASSIFICADO," ",302.4,37.8
"85801025	RETENTOR",0,8,DESCLASSIFICADO," ",66.4,8.3
"85803197	BUCHA",0,6,DESCLASSIFICADO," ",214.2,35.7
"85803193	BUCHA",0,10,DESCLASSIFICADO," ",453,45.3
"85803192	PINO",0,6,DESCLASSIFICADO," ",438.6,73.1
"11066276	ANEL",0,12,DESCLASSIFICADO," ",49.2,4.1
"70928844	ARRUELA",0,10,DESCLASSIFICADO," ",49,4.9
"85801076	PINO",0,1,DESCLASSIFICADO," ",161.8,161.8
"85803194	PINO",0,6,DESCLASSIFICADO," ",293.4,48.9
"85801026	PINO",0,3,DESCLASSIFICADO," ",484.8,161.6
"49581226	ARRUELA",0,30,DESCLASSIFICADO," ",72,2.4
"81911019	ANE L TRAVA",0,12,DESCLASSIFICADO," ",28.8,2.4
"70914465	GRAXEIRA",0,50,DESCLASSIFICADO," ",85,1.7
"85801079	PINO",0,1,DESCLASSIFICADO," ",245.9,245.9
"85803198	ANEL TRAVA",0,20,DESCLASSIFICADO," ",48,2.4
"85803195	ANEL TRAVA",0,20,DESCLASSIFICADO," ",48,2.4
"85802872	PINO",0,2,DESCLASSIFICADO," ",180.2,90.1
"85801262	PINO",0,2,DESCLASSIFICADO," ",239,119.5
"83911000	PINO",0,2,DESCLASSIFICADO," ",358.6,179.3
"83999466	PINO",0,2,DESCLASSIFICADO," ",105.6,52.8
"85802993	PINO",0,2,DESCLASSIFICADO," ",30.2,15.1
"85805624	DIREÇÃO HIDRÁULICA",0,1,DESCLASSIFICADO," ",2820.8,2820.8
"85801976	COIFA",0,2,DESCLASSIFICADO," ",199.2,99.6
"75260236	ARO",0,2,DESCLASSIFICADO," ",1541.6,770.8
"81901809	BUCHA",0,10,DESCLASSIFICADO," ",271,27.1
"85801056	PINO",0,6,DESCLASSIFICADO," ",288.6,48.1
"81901896	BUCHA",0,8,DESCLASSIFICADO," ",332.8,41.6
"85801087	PINO",0,1,DESCLASSIFICADO," ",687.1,687.1
"83902710	BUCHA",0,10,DESCLASSIFICADO," ",204,20.4
"75248202	BUCHA",0,10,DESCLASSIFICADO," ",206,20.6
"85815607	PINO",0,1,DESCLASSIFICADO," ",270.6,270.6
"85815698	PINO",0,1,DESCLASSIFICADO," ",244.3,244.3
"83910557	BUCHA",0,4,DESCLASSIFICADO," ",302.12,75.53
"83910546	BUCHA",0,4,DESCLASSIFICADO," ",306,76.5
"83931281	RASPADOR",0,20,DESCLASSIFICADO," ",192,9.6
"83910548	BUCHA",0,8,DESCLASSIFICADO," ",584.8,73.1
"83931289	RETENTOR",0,20,DESCLASSIFICADO," ",148,7.4
"85803005	PINO",0,1,DESCLASSIFICADO," ",188.6,188.6
"85803002	PINO",0,1,DESCLASSIFICADO," ",152.1,152.1
"85815517	PINO",0,1,DESCLASSIFICADO," ",150.3,150.3
"85813469	PINO",0,1,DESCLASSIFICADO," ",147.2,147.2
"83910977	BUCHA",0,10,DESCLASSIFICADO," ",114,11.4
"83910634	BUCHA",0,8,DESCLASSIFICADO," ",466.4,58.3
"85813104	CABO SAPATA",0,1,DESCLASSIFICADO," ",249.4,249.4
"85818997	BOMBA HIDRÁULICA",0,1,DESCLASSIFICADO," ",3620.1,3620.1
"87315521	CILNDRO CAÇAMBA DIANTEIRA",0,1,DESCLASSIFICADO," ",1895.5,1895.5
"83962811	HASTE CILINDRO CAÇAMBA",0,1,DESCLASSIFICADO," ",662.2,662.2
"85800105	CAMISA CILINDRO LEVANTE",0,1,DESCLASSIFICADO," ",979.4,979.4
"85800103	HASTE CILINDRO LEVANTE",0,1,DESCLASSIFICADO," ",619.2,619.2
"87428628	JG REPARO CILINDRO LEVANTE",0,4,DESCLASSIFICADO," ",259.2,64.8
"87315528	CILINDRO DA SAPATA",0,1,DESCLASSIFICADO," ",1643.4,1643.4
"85800603	HASTE DA SAPATA",0,1,DESCLASSIFICADO," ",756.8,756.8
"87404259	EMBOLO",0,1,DESCLASSIFICADO," ",159.1,159.1
"87414507	PORCA",0,1,DESCLASSIFICADO," ",135.8,135.8
"87315531	CILINDRO DE PENETRAÇÃO",0,1,DESCLASSIFICADO," ",2081.2,2081.2
"87425131	HASTE",0,1,DESCLASSIFICADO," ",738.7,738.7
"87315535	CILINDRO DA LANÇA",0,1,DESCLASSIFICADO," ",1900.6,1900.6
"86982709	MOTOR ARRANQUE",0,1,DESCLASSIFICADO," ",2246.8,2246.8
"87408388	ALTERNADOR",0,1,DESCLASSIFICADO," ",1343.1,1343.1
"85819200	FAROL",0,2,DESCLASSIFICADO," ",178.4,89.2
"85806097	MOTOR LIMPADOR",0,1,DESCLASSIFICADO," ",975.8,975.8
"85819827	PALHETA LIMPADOR",0,2,DESCLASSIFICADO," ",236.2,118.1
"71100548	RESERVATÓRIO",0,1,DESCLASSIFICADO," ",319.4,319.4
"71102878	TAMPA",0,1,DESCLASSIFICADO," ",73.9,73.9
"85801938	ALAVANCA",0,1,DESCLASSIFICADO," ",737.8,737.8
"MAO DE OBRA MECANICA",0,200,DESCLASSIFICADO," ",21860,109.3
"75287974	JUNTA COLETOR",0,12,DESCLASSIFICADO," ",154.8,12.9
"75287975	PARAFUSO",0,28,DESCLASSIFICADO," ",184.8,6.6
"392301A1	TUBO DE SAÍDA",0,1,DESCLASSIFICADO," ",86.1,86.1
"87348962	SILENCIOSO",0,1,DESCLASSIFICADO," ",669.1,669.1
"J937027	BOMBA DE ÓLEO",0,1,DESCLASSIFICADO," ",593.4,593.4
"J938153	JUNTA DA TAMPA COLETOR",0,6,DESCLASSIFICADO," ",58.2,9.7
"J357056	VARETA NÍVEL ÓLEO MOTOR",0,1,DESCLASSIFICADO," ",163.4,163.4
"87428628	JG REPARO CILINDRO LEVANTE",0,2,DESCLASSIFICADO," ",129,64.5
"87315528	CILINDRO DA SAPATA",0,1,DESCLASSIFICADO," ",1711.4,1711.4
"85800603	HASTE DA SAPATA",0,2,DESCLASSIFICADO," ",1530,765
"87404259	EMBOLO",0,4,DESCLASSIFICADO," ",646,161.5
"75208192	ANEL O",0,16,DESCLASSIFICADO," ",139.2,8.7
"85813469	PINO",0,2,DESCLASSIFICADO," ",294.2,147.1
"83910977	BUCHA",0,10,DESCLASSIFICADO," ",129,12.9
"83910634	BUCHA",0,10,DESCLASSIFICADO," ",552,55.2
"85813104	CABO SAPATA",0,2,DESCLASSIFICADO," ",430.4,215.2
"75286656	RETENTOR",0,4,DESCLASSIFICADO," ",331.6,82.9
"81901809	BUCHA",0,8,DESCLASSIFICADO," ",254.4,31.8
"85801056	PINO",0,4,DESCLASSIFICADO," ",196.8,49.2
"81901896	BUCHA",0,8,DESCLASSIFICADO," ",336.8,42.1
"85801087	PINO",0,2,DESCLASSIFICADO," ",1322.6,661.3
"75263269	MANGUEIRA FILTRO DE AR",0,2,DESCLASSIFICADO," ",418.6,209.3
"9968311	BOMBA TRANSMISSÃO",0,1,DESCLASSIFICADO," ",508,508
"9968268	ROLAMENTO",0,4,DESCLASSIFICADO," ",457.2,114.3
"9968281	ENGRENAGEM",0,1,DESCLASSIFICADO," ",958.4,958.4
"9968347	EIXO",0,1,DESCLASSIFICADO," ",1310,1310
"J283569	JUNTA CABEÇOTE",0,1,DESCLASSIFICADO," ",236.5,236.5
"75287967	PARAFUSO",0,16,DESCLASSIFICADO," ",206.4,12.9
"71100640	ANEL",0,12,DESCLASSIFICADO," ",124.8,10.4
"75287966	JUNTA DA TAMPA",0,12,DESCLASSIFICADO," ",135.6,11.3
"J283767	JUNTA DA TAMPA LATERAL",0,6,DESCLASSIFICADO," ",62.4,10.4
"9968290	DISCO",0,28,DESCLASSIFICADO," ",1324.4,47.3
"83911000	PINO",0,4,DESCLASSIFICADO," ",705.6,176.4
"83999466	PINO",0,4,DESCLASSIFICADO," ",223.6,55.9
"85802993	PINO",0,8,DESCLASSIFICADO," ",144.8,18.1
"85805624	DIREÇÃO HIDRÁULICA",0,1,DESCLASSIFICADO," ",2936.7,2936.7
"85805847	COIFA",0,2,DESCLASSIFICADO," ",163.4,81.7
"75287863	JUNTA",0,8,DESCLASSIFICADO," ",70.4,8.8
"71101615	TUBO DE LUBRIFICAÇÃO",0,2,DESCLASSIFICADO," ",697.2,348.6
"J901919	COLETOR ESCAPE",0,1,DESCLASSIFICADO," ",993.3,993.3
"117846A1	COXIM",0,12,DESCLASSIFICADO," ",422.4,35.2
"85805974	BARRA DIREÇÃO CONJUNTO",0,4,DESCLASSIFICADO," ",1062.4,265.6
"85805975	TIRANTE",0,4,DESCLASSIFICADO," ",475.6,118.9
"85805977	TERMINAL",0,4,DESCLASSIFICADO," ",445.2,111.3
"85820155	EIXO CARDÃ TRANSMISSÃO",0,1,DESCLASSIFICADO," ",1276.8,1276.8
"75208384	PARAFUSO",0,20,DESCLASSIFICADO," ",98,4.9
"75287942	JUNTA TROCADOR",0,4,DESCLASSIFICADO," ",139.2,34.8
"85815607	PINO",0,2,DESCLASSIFICADO," ",539.4,269.7
"85815698	PINO",0,2,DESCLASSIFICADO," ",494.6,247.3
"83910557	BUCHA",0,4,DESCLASSIFICADO," ",325.6,81.4
"83910546	BUCHA",0,4,DESCLASSIFICADO," ",312.8,78.2
"75262868	MANGUEIRA RADIADOR SUPERIOR",0,4,DESCLASSIFICADO," ",369.6,92.4
"75262869	MANGUEIRA RADIADOR INFERIOR",0,4,DESCLASSIFICADO," ",352.8,88.2
"81911019	ANE L TRAVA",0,24,DESCLASSIFICADO," ",50.4,2.1
"70914465	GRAXEIRA",0,30,DESCLASSIFICADO," ",51,1.7
"85801079	PINO",0,2,DESCLASSIFICADO," ",490.2,245.1
"85803198	ANEL TRAVA",0,20,DESCLASSIFICADO," ",42,2.1
"71101603	TERMOSTATO",0,2,DESCLASSIFICADO," ",223.6,111.8
"75287885	RETENTOR",0,8,DESCLASSIFICADO," ",275.2,34.4
"70928844	ARRUELA",0,10,DESCLASSIFICADO," ",41,4.1
"85801076	PINO",0,2,DESCLASSIFICADO," ",385,192.5
"85803194	PINO",0,4,DESCLASSIFICADO," ",231.6,57.9
"85801026	PINO",0,2,DESCLASSIFICADO," ",319.8,159.9
"9967678	BUCHA",0,8,DESCLASSIFICADO," ",590.4,73.8
"9967679	ARRUELA",0,10,DESCLASSIFICADO," ",114,11.4
"9968006	ARRUELA",0,10,DESCLASSIFICADO," ",738,73.8
"9968010	ESPAÇADOR",0,4,DESCLASSIFICADO," ",469.2,117.3
"9968008	ANEL",0,16,DESCLASSIFICADO," ",113.6,7.1
"9968007	LUVA",0,2,DESCLASSIFICADO," ",188.6,94.3
"71100951	BOMBA ALIMENTADORA",0,2,DESCLASSIFICADO," ",442.8,221.4
"75285747	JUNTA",0,16,DESCLASSIFICADO," ",137.6,8.6
"71101716	BOMBA INJETORA",0,1,DESCLASSIFICADO," ",5371,5371
"71100949	ENGRENAGEM BOMBA INJETORA",0,1,DESCLASSIFICADO," ",765.4,765.4
"85820157	FLANGE",0,1,DESCLASSIFICADO," ",309.1,309.1
"9968410	Cruzeta",0,8,DESCLASSIFICADO," ",364.8,45.6
"85801029	BUCHA",0,8,DESCLASSIFICADO," ",310.4,38.8
"85801025	RETENTOR",0,8,DESCLASSIFICADO," ",68.8,8.6
"85803197	BUCHA",0,4,DESCLASSIFICADO," ",149.2,37.3
"85803193	BUCHA",0,8,DESCLASSIFICADO," ",378.4,47.3
"9967993	ESPAÇADOR",0,2,DESCLASSIFICADO," ",221.4,110.7
"9967994	ARRUELA",0,4,DESCLASSIFICADO," ",291.6,72.9
"85819477	TERMINAL",0,8,DESCLASSIFICADO," ",183.2,22.9
"85700728	BUCHA",0,4,DESCLASSIFICADO," ",360.8,90.2
"85801110	BUCHA",0,4,DESCLASSIFICADO," ",215.6,53.9
"81875248	RETENTOR",0,8,DESCLASSIFICADO," ",75.2,9.4
"85806004	KIT ENGRENAGENS",0,1,DESCLASSIFICADO," ",1356.2,1356.2
"85805993	SEMI EIXO COMPLETO",0,1,DESCLASSIFICADO," ",1217.7,1217.7
"81834073	RETENTOR",0,8,DESCLASSIFICADO," ",400.8,50.1
"82003369	RESERVATÓRIO DE FREIO",0,2,DESCLASSIFICADO," ",520.2,260.1
"85806176	TAMPA DO RESERVATÓRIO",0,2,DESCLASSIFICADO," ",180.6,90.3
"85805257	CILINDRO MESTRE",0,2,DESCLASSIFICADO," ",464.4,232.2
"85817697	ARRUELA",0,10,DESCLASSIFICADO," ",94,9.4
"85805999	ARRUELA",0,10,DESCLASSIFICADO," ",94,9.4
"9968084	ARRUELA",0,18,DESCLASSIFICADO," ",122.4,6.8
"81803420	CAPA",0,4,DESCLASSIFICADO," ",514.4,128.6
"80510892	CAPA",0,4,DESCLASSIFICADO," ",619.6,154.9
"80510884	CONE",0,4,DESCLASSIFICADO," ",959.6,239.9
"85805988	BUCHA",0,4,DESCLASSIFICADO," ",121.2,30.3
"85824345	RETENTOR",0,8,DESCLASSIFICADO," ",232.8,29.1
"85817698	ENGRENAGEM",0,2,DESCLASSIFICADO," ",455.8,227.9
"85806008	ENGRENAGEM",0,2,DESCLASSIFICADO," ",659,329.5
"85806009	BUCHA",0,12,DESCLASSIFICADO," ",278.4,23.2
"85806010	PARAFUSO",0,12,DESCLASSIFICADO," ",79.2,6.6
"85806016	CHAPA",0,8,DESCLASSIFICADO," ",139.2,17.4
"81866390	RETENTOR RODA TRASEIRA",0,4,DESCLASSIFICADO," ",364.4,91.1
"81803413	CONE",0,4,DESCLASSIFICADO," ",1085.6,271.4
"85806002	ROLAMENTO",0,4,DESCLASSIFICADO," ",703.6,175.9
"85806003	CUBO DE RODA",0,2,DESCLASSIFICADO," ",723.2,361.6
"9968070	PRISIONEIRO",0,50,DESCLASSIFICADO," ",332,6.64
"81875252	ANEL",0,12,DESCLASSIFICADO," ",427.2,35.6
"81875253	ANEL",0,12,DESCLASSIFICADO," ",128.4,10.7
"81803334	EIXO",0,1,DESCLASSIFICADO," ",790.5,790.5
"9968071	PORCA",0,50,DESCLASSIFICADO," ",215,4.3
"85805711	ANEL O",0,20,DESCLASSIFICADO," ",102,5.1
"85806006	ANEL TRAVA",0,24,DESCLASSIFICADO," ",98.4,4.1
"81818397	ROLAMENTO",0,4,DESCLASSIFICADO," ",361.2,90.3
"86539458	PARAFUSO",0,24,DESCLASSIFICADO," ",163.2,6.8
"47123297	DISCO",0,14,DESCLASSIFICADO," ",684.6,48.9
"81874478	DISCO",0,14,DESCLASSIFICADO," ",627.2,44.8
"85806011	PORTA SATÉLITE",0,1,DESCLASSIFICADO," ",694.9,694.9
"9968074	PINO",0,10,DESCLASSIFICADO," ",681,68.1
"85806014	ENGRENAGEM",0,6,DESCLASSIFICADO," ",585,97.5
"85813060	COROA E PINHÃO",0,1,DESCLASSIFICADO," ",1877.8,1877.8
"9968047	ROLAMENTO",0,4,DESCLASSIFICADO," ",629.2,157.3
"9968049	FLANGE",0,2,DESCLASSIFICADO," ",630.8,315.4
"85824346	RETENTOR",0,4,DESCLASSIFICADO," ",206.4,51.6
"83958890	COROA E PINHÃO",0,1,DESCLASSIFICADO," ",2752.6,2752.6
"81824478	ROLAMENTO",0,4,DESCLASSIFICADO," ",485.2,121.3
"83949810	FLANGE",0,2,DESCLASSIFICADO," ",273.9,136.95
"85806000	ANEL TRAVA",0,20,DESCLASSIFICADO," ",96,4.8
"85827067	RETENTOR",0,4,DESCLASSIFICADO," ",470.4,117.6
"85805980	PIVO SUPERIOR",0,2,DESCLASSIFICADO," ",291.6,145.8
"85805983	PIVO INFERIOR",0,2,DESCLASSIFICADO," ",291.6,145.8
"85804646	CABO DE FREIO MÃO",0,2,DESCLASSIFICADO," ",376,188
"85813132	COIFA",0,2,DESCLASSIFICADO," ",315.4,157.7
"85819629	CABO TRAVA",0,2,DESCLASSIFICADO," ",590.4,295.2
"85827069	SEMI EIXO LONGO",0,2,DESCLASSIFICADO," ",874.8,437.4
"85805977	SEMI EIXO CURTO",0,4,DESCLASSIFICADO," ",986,246.5
"85805996	CRUZETA",0,6,DESCLASSIFICADO," ",247.2,41.2
"85827070	FORQUILHA",0,1,DESCLASSIFICADO," ",243.6,243.6
"83910645	BUCHA",0,4,DESCLASSIFICADO," ",258.4,64.6
"85803196	BUCHA",0,4,DESCLASSIFICADO," ",255.6,63.9
"70930370	ARRUELA",0,32,DESCLASSIFICADO," ",38.4,1.2
"9967672	RESPIRO",0,2,DESCLASSIFICADO," ",79.6,39.8
"9967673	ARRUELA",0,10,DESCLASSIFICADO," ",152,15.2
"85824469	BUCHA",0,10,DESCLASSIFICADO," ",438,43.8
"85805969	BUCHA",0,10,DESCLASSIFICADO," ",307,30.7
"85803192	PINO",0,4,DESCLASSIFICADO," ",292.4,73.1
"11066276	ANEL",0,10,DESCLASSIFICADO," ",43,4.3
"85801574	ABRAÇADEIRA",0,12,DESCLASSIFICADO," ",98.4,8.2
"85801575	PARAFUSO",0,12,DESCLASSIFICADO," ",67.2,5.6
"9967990	ARRUELA",0,10,DESCLASSIFICADO," ",296,29.6
"9967992	LUVA",0,2,DESCLASSIFICADO," ",205.8,102.9
"49581226	ARRUELA",0,40,DESCLASSIFICADO," ",84,2.1
"75310005	POLIA",0,1,DESCLASSIFICADO," ",172.2,172.2
"75286363	TENSOR",0,2,DESCLASSIFICADO," ",518.4,259.2
"75206859	CORREIA",0,4,DESCLASSIFICADO," ",260.4,65.1
"85824343	RETENTOR",0,4,DESCLASSIFICADO," ",223.6,55.9
"85803195	ANEL TRAVA",0,20,DESCLASSIFICADO," ",42,2.1
"85802872	PINO",0,4,DESCLASSIFICADO," ",340.4,85.1
"85801262	PINO",0,4,DESCLASSIFICADO," ",435.2,108.8
"75287945	JUNTA TROCADOR",0,4,DESCLASSIFICADO," ",137.6,34.4
"71101711	TROCADOR DE CALOR",0,1,DESCLASSIFICADO," ",1020.1,1020.1
"75264113	DEFLETOR",0,1,DESCLASSIFICADO," ",1134.7,1134.7
"75264112	RADIADOR DÁGUA",0,1,DESCLASSIFICADO," ",3578.5,3578.5
"85801976	COIFA",0,2,DESCLASSIFICADO," ",184.2,92.1
"75260236	ARO",0,1,DESCLASSIFICADO," ",739.5,739.5
"9968289	DISCO",0,28,DESCLASSIFICADO," ",870.8,31.1
"9968304	ROLAMENTO",0,6,DESCLASSIFICADO," ",388.2,64.7
"9968294	EMBOLO",0,1,DESCLASSIFICADO," ",392,392
"87408557	HASTE NÍVEL ÓLEO TRANSMISSÃO",0,2,DESCLASSIFICADO," ",222.6,111.3
"83902710	BUCHA",0,10,DESCLASSIFICADO," ",238,23.8
"75248202	BUCHA",0,10,DESCLASSIFICADO," ",223,22.3
"131084A2	RESERVATÓRIO DÁGUA",0,1,DESCLASSIFICADO," ",304.2,304.2
"75264466	HÉLICE",0,1,DESCLASSIFICADO," ",271.3,271.3
"75287880	ANEL O",0,16,DESCLASSIFICADO," ",166.4,10.4
"71100619	BOMBA DÁGUA",0,2,DESCLASSIFICADO," ",602.58,301.29
"83931281	RASPADOR",0,16,DESCLASSIFICADO," ",136,8.5
"83910548	BUCHA",0,8,DESCLASSIFICADO," ",563.2,70.4
"83931289	RETENTOR",0,10,DESCLASSIFICADO," ",89,8.9
"85803005	PINO",0,2,DESCLASSIFICADO," ",372.6,186.3
"85803002	PINO",0,4,DESCLASSIFICADO," ",608.8,152.2
"85815517	PINO",0,2,DESCLASSIFICADO," ",312.84,156.42
"75208365	CREMALHEIRA",0,1,DESCLASSIFICADO," ",238.1,238.1
"75208362	PARAFUSO",0,28,DESCLASSIFICADO," ",142.8,5.1
"J914494	POLIA",0,1,DESCLASSIFICADO," ",155,155
"85826303	CABO ACELERADOR",0,2,DESCLASSIFICADO," ",290.28,145.14
"85818997	BOMBA HIDRÁULICA",0,1,DESCLASSIFICADO," ",3635.3,3635.3
"83962811	HASTE CILINDRO CAÇAMBA",0,1,DESCLASSIFICADO," ",380.1,380.1
"85800103	HASTE CILINDRO LEVANTE",0,1,DESCLASSIFICADO," ",605.9,605.9
"75206842	ANEL O",0,16,DESCLASSIFICADO," ",68.8,4.3
"75285215	RETENTOR",0,2,DESCLASSIFICADO," ",419.8,209.9
"71100941	JUNTA",0,8,DESCLASSIFICADO," ",111.2,13.9
"75208188	RETENTOR",0,4,DESCLASSIFICADO," ",302.4,75.6
"87414507	PORCA",0,4,DESCLASSIFICADO," ",448.4,112.1
"J903523	TUBO",0,4,DESCLASSIFICADO," ",298.8,74.7
"J903522	TUBO",0,4,DESCLASSIFICADO," ",298.8,74.7
"J903525	TUBO",0,4,DESCLASSIFICADO," ",298.8,74.7
"J903524	TUBO",0,4,DESCLASSIFICADO," ",298.8,74.7
"75287869	ANEL O",0,16,DESCLASSIFICADO," ",81.6,5.1
"75208372	TAMPA",0,1,DESCLASSIFICADO," ",200.1,200.1
"J938162	JUNTA CÁRTER",0,1,DESCLASSIFICADO," ",60.3,60.3
"71100956	RETENTOR",0,6,DESCLASSIFICADO," ",323.4,53.9
"E158792	VÁLVULA SOLENÓIDE",0,2,DESCLASSIFICADO," ",273.8,136.9
"71101613	TURBINA",0,1,DESCLASSIFICADO," ",2410.8,2410.8
"MAO DE OBRA MECANICA",0,200,DESCLASSIFICADO," ",22020,110.1
"85801976	COIFA",0,2,DESCLASSIFICADO," ",19.8,9.9
"75260236	ARO",0,1,DESCLASSIFICADO," ",704.7,704.7
"81901809	BUCHA",0,8,DESCLASSIFICADO," ",226.4,28.3
"85801056	PINO",0,4,DESCLASSIFICADO," ",182.4,45.6
"81901896	BUCHA",0,8,DESCLASSIFICADO," ",310.4,38.8
"85801087	PINO",0,1,DESCLASSIFICADO," ",631.4,631.4
"83902710	BUCHA",0,10,DESCLASSIFICADO," ",226,22.6
"75248202	BUCHA",0,10,DESCLASSIFICADO," ",207,20.7
"85815607	PINO",0,2,DESCLASSIFICADO," ",481.4,240.7
"85815698	PINO",0,2,DESCLASSIFICADO," ",416.2,208.1
"83910557	BUCHA",0,4,DESCLASSIFICADO," ",278.8,69.7
"83910546	BUCHA",0,4,DESCLASSIFICADO," ",298.8,74.7
"117846A1	COXIM",0,10,DESCLASSIFICADO," ",352,35.2
"J283569	JUNTA CABEÇOTE",0,1,DESCLASSIFICADO," ",200.9,200.9
"75287967	PARAFUSO",0,10,DESCLASSIFICADO," ",112,11.2
"71100640	ANEL",0,10,DESCLASSIFICADO," ",89,8.9
"75287966	JUNTA DA TAMPA",0,16,DESCLASSIFICADO," ",193.6,12.1
"J283767	JUNTA DA TAMPA LATERAL",0,4,DESCLASSIFICADO," ",39.2,9.8
"J938153	JUNTA DA TAMPA COLETOR",0,4,DESCLASSIFICADO," ",36.4,9.1
"J357056	VARETA NÍVEL ÓLEO MOTOR",0,2,DESCLASSIFICADO," ",298.8,149.4
"75287869	ANEL O",0,10,DESCLASSIFICADO," ",41,4.1
