descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"85819477	TERMINAL",1342267,1586,10,ATIVO,UNIDADE,192.3,19.23
"75286656	RETENTOR",1342268,1615,4,ATIVO,UNIDADE,319.16,79.79
"219000785	ROLAMENTO",1342269,1555,2,ATIVO,UNIDADE,65.38,32.69
"75264466	HÉLICE",1342270,1553,1,ATIVO,UNIDADE,247.07,247.07
"75287869	ANEL O",1342271,1521,10,ATIVO,UNIDADE,28.8,2.88
"J357056	VARETA NÍVEL ÓLEO MOTOR",1342272,1520,2,ATIVO,UNIDADE,259.56,129.78
"85805996	CRUZETA",1342273,1519,4,ATIVO,UNIDADE,138.44,34.61
"85805977	SEMI EIXO CURTO",1342274,1518,2,ATIVO,UNIDADE,419.16,209.58
"85827069	SEMI EIXO LONGO",1342275,1517,2,ATIVO,UNIDADE,778.7,389.35
"85805993	SEMI EIXO COMPLETO",1342276,1516,1,ATIVO,UNIDADE,1020.97,1020.97
"75287967	PARAFUSO",1342277,1515,10,ATIVO,UNIDADE,105.8,10.58
"J283569	JUNTA CABEÇOTE",1342278,1514,1,ATIVO,UNIDADE,176.89,176.89
"117846A1	COXIM",1342279,1513,10,ATIVO,UNIDADE,307.6,30.76
"83910546	BUCHA",1342280,1512,4,ATIVO,UNIDADE,238.4,59.6
"83910557	BUCHA",1342281,1511,4,ATIVO,UNIDADE,246.12,61.53
"83910548	BUCHA",1342282,1510,8,ATIVO,UNIDADE,492.24,61.53
"83931281	RASPADOR",1342283,1509,10,ATIVO,UNIDADE,86.5,8.65
"85801938	ALAVANCA",1342284,1508,1,ATIVO,UNIDADE,672.95,672.95
"71102878	TAMPA",1342285,1507,2,ATIVO,UNIDADE,119.2,59.6
"85801087	PINO",1342286,1506,1,ATIVO,UNIDADE,555.67,555.67
"81901896	BUCHA",1342287,1505,8,ATIVO,UNIDADE,276.88,34.61
"71100949	ENGRENAGEM BOMBA INJETORA",1342288,1504,1,ATIVO,UNIDADE,642.19,642.19
"71101716	BOMBA INJETORA",1342289,1503,1,ATIVO,UNIDADE,4723.18,4723.18
"75285747	JUNTA",1342290,1502,8,ATIVO,UNIDADE,53.84,6.73
"71100951	BOMBA ALIMENTADORA",1342291,1501,2,ATIVO,UNIDADE,390.32,195.16
"MAO DE OBRA MECANICA",1342292,1500,200,ATIVO,HORAS,19462,97.31
"87425131	HASTE",1342293,1499,1,ATIVO,UNIDADE,635.86,635.86
"87315531	CILINDRO DE PENETRAÇÃO",1342294,1498,1,ATIVO,UNIDADE,1886.38,1886.38
"87414507	PORCA",1342295,1497,2,ATIVO,UNIDADE,194.62,97.31
"87404259	EMBOLO",1342296,1496,2,ATIVO,UNIDADE,275.54,137.77
"85800603	HASTE DA SAPATA",1342297,1495,1,ATIVO,UNIDADE,643.57,643.57
"87315535	CILINDRO DA LANÇA",1342298,1522,1,ATIVO,UNIDADE,1565.1,1565.1
"75287880	ANEL O",1342299,1554,10,ATIVO,UNIDADE,67.3,6.73
"86982709	MOTOR ARRANQUE",1342300,1523,1,ATIVO,UNIDADE,1896.77,1896.77
"85819200	FAROL",1342301,1525,4,ATIVO,UNIDADE,288.4,72.1
"131084A2	RESERVATÓRIO DÁGUA",1342302,1552,1,ATIVO,UNIDADE,261.49,261.49
"75262869	MANGUEIRA RADIADOR INFERIOR",1342303,1551,2,ATIVO,UNIDADE,151.9,75.95
"75287975	PARAFUSO",1342304,1550,16,ATIVO,UNIDADE,92.32,5.77
"75287974	JUNTA COLETOR",1342305,1549,10,ATIVO,UNIDADE,105.8,10.58
"85801076	PINO",1342306,1548,2,ATIVO,UNIDADE,303.8,151.9
"70928844	ARRUELA",1342307,1547,10,ATIVO,UNIDADE,28.8,2.88
"11066276	ANEL",1342308,1546,10,ATIVO,UNIDADE,28.8,2.88
"85803192	PINO",1342309,1545,4,ATIVO,UNIDADE,261.48,65.37
"E158792	VÁLVULA SOLENÓIDE",1342310,1544,2,ATIVO,UNIDADE,382.62,191.31
"85815698	PINO",1342311,1543,2,ATIVO,UNIDADE,374.94,187.47
"85815607	PINO",1342312,1542,2,ATIVO,UNIDADE,419.16,209.58
"75248202	BUCHA",1342313,1541,10,ATIVO,UNIDADE,182.7,18.27
"83902710	BUCHA",1342314,1540,10,ATIVO,UNIDADE,201.9,20.19
"J903524	TUBO",1342315,1539,2,ATIVO,UNIDADE,130.74,65.37
"J903525	TUBO",1342316,1538,2,ATIVO,UNIDADE,130.74,65.37
"J903522	TUBO",1342317,1537,2,ATIVO,UNIDADE,130.74,65.37
"J903523	TUBO",1342318,1536,2,ATIVO,UNIDADE,130.74,65.37
"75263269	MANGUEIRA FILTRO DE AR",1342319,1535,2,ATIVO,UNIDADE,303.8,151.9
"75264112	RADIADOR DÁGUA",1342320,1534,1,ATIVO,UNIDADE,3035.99,3035.99
"75264113	DEFLETOR",1342321,1533,1,ATIVO,UNIDADE,966.17,966.17
"71101711	TROCADOR DE CALOR",1342322,1532,1,ATIVO,UNIDADE,844.08,844.08
"85805624	DIREÇÃO HIDRÁULICA",1342323,1531,1,ATIVO,UNIDADE,2718.74,2718.74
"85802993	PINO",1342324,1530,10,ATIVO,UNIDADE,105.8,10.58
"83999466	PINO",1342325,1529,4,ATIVO,UNIDADE,203.8,50.95
"83911000	PINO",1342326,1528,2,ATIVO,UNIDADE,326.86,163.43
"75285215	RETENTOR",1342327,1527,2,ATIVO,UNIDADE,353.78,176.89
"75206842	ANEL O",1342328,1526,10,ATIVO,UNIDADE,28.8,2.88
"87408388	ALTERNADOR",1342329,1524,1,ATIVO,UNIDADE,1164.21,1164.21
"111720	RETENTOR",1342330,3305,4,ATIVO,UNIDADE,69.72,17.43
"75208365	CREMALHEIRA",1342331,1616,1,ATIVO,UNIDADE,198.04,198.04
"85817697	ARRUELA",1342332,1618,8,ATIVO,UNIDADE,61.52,7.69
"85806011	PORTA SATÉLITE",1342333,1707,1,ATIVO,UNIDADE,619.12,619.12
"83962811	HASTE CILINDRO CAÇAMBA",1342334,1706,1,ATIVO,UNIDADE,533.56,533.56
"J938153	JUNTA DA TAMPA COLETOR",1342335,1705,4,ATIVO,UNIDADE,30.76,7.69
"J283767	JUNTA DA TAMPA LATERAL",1342336,1704,4,ATIVO,UNIDADE,34.6,8.65
"75287966	JUNTA DA TAMPA",1342337,1703,16,ATIVO,UNIDADE,169.28,10.58
"71100640	ANEL",1342338,1702,10,ATIVO,UNIDADE,86.5,8.65
"85813469	PINO",1342339,1701,2,ATIVO,UNIDADE,267.26,133.63
"85815517	PINO",1342340,1700,2,ATIVO,UNIDADE,303.8,151.9
"87428628	JG REPARO CILINDRO LEVANTE",1342341,1699,4,ATIVO,UNIDADE,215.36,53.84
"85800103	HASTE CILINDRO LEVANTE",1342342,1698,1,ATIVO,UNIDADE,519.14,519.14
"83931289	RETENTOR",1342343,1697,10,ATIVO,UNIDADE,57.7,5.77
"75208192	ANEL O",1342344,1696,10,ATIVO,UNIDADE,67.3,6.73
"71100956	RETENTOR",1342345,1695,2,ATIVO,UNIDADE,94.22,47.11
"J938162	JUNTA CÁRTER",1342346,1694,2,ATIVO,UNIDADE,101.9,50.95
"75208372	TAMPA",1342347,1693,1,ATIVO,UNIDADE,175.93,175.93
"71100548	RESERVATÓRIO",1342348,1692,2,ATIVO,UNIDADE,532.6,266.3
"85819827	PALHETA LIMPADOR",1342349,1691,4,ATIVO,UNIDADE,388.4,97.1
"85806097	MOTOR LIMPADOR",1342350,1690,1,ATIVO,UNIDADE,858.5,858.5
"85806003	CUBO DE RODA",1342351,1689,2,ATIVO,UNIDADE,636.42,318.21
"85806002	ROLAMENTO",1342352,1688,4,ATIVO,UNIDADE,599.88,149.97
"85827067	RETENTOR",1342353,1687,2,ATIVO,UNIDADE,228.8,114.4
"85806000	ANEL TRAVA",1342354,1686,16,ATIVO,UNIDADE,46.08,2.88
"85806006	ANEL TRAVA",1342355,1685,24,ATIVO,UNIDADE,69.12,2.88
"85805711	ANEL O",1342356,1684,10,ATIVO,UNIDADE,38.5,3.85
"9968071	PORCA",1342357,1683,32,ATIVO,UNIDADE,92.16,2.88
"9968070	PRISIONEIRO",1342358,1682,32,ATIVO,UNIDADE,184.64,5.77
"85801262	PINO",1342359,1681,4,ATIVO,UNIDADE,399.92,99.98
"9968074	PINO",1342360,1708,6,ATIVO,UNIDADE,392.22,65.37
"85802872	PINO",1342361,1680,4,ATIVO,UNIDADE,319.16,79.79
"85806014	ENGRENAGEM",1342362,1709,6,ATIVO,UNIDADE,513.36,85.56
"87425131	HASTE",1342363,1711,1,ATIVO,UNIDADE,634.5,634.5
"675257	CAPA",1342364,3303,4,ATIVO,UNIDADE,282.72,70.68
"710288	CONE",1342365,3302,4,ATIVO,UNIDADE,441.52,110.38
"667278	CAPA",1342366,3301,4,ATIVO,UNIDADE,449.24,112.31
"667277	CONE",1342367,3300,4,ATIVO,UNIDADE,542.2,135.55
"675249	CAPA",1342368,3299,4,ATIVO,UNIDADE,429.88,107.47
"675248	CONE",1342369,3298,4,ATIVO,UNIDADE,611.92,152.98
"2107045	ENGRENAGEM",1342370,3297,4,ATIVO,UNIDADE,1216.08,304.02
"2107047	ENGRENAGEM",1342371,3296,8,ATIVO,UNIDADE,1340,167.5
"815202	COROA E PINHÃO EIXO DIANTEIRO",1342372,3295,1,ATIVO,UNIDADE,1539.44,1539.44
"129267	PONTA DE EIXO",1342373,3294,2,ATIVO,UNIDADE,1783.44,891.72
"2106352	PARAFUSO",1342374,3293,32,ATIVO,UNIDADE,433.6,13.55
"2107714	EIXO",1342375,3292,6,ATIVO,UNIDADE,354.36,59.06
"124573	ENGRENAGEM SATÉLITE",1342376,3291,6,ATIVO,UNIDADE,1888.02,314.67
"672004	CAPA",1342377,3290,4,ATIVO,UNIDADE,681.6,170.4
"672005	CONE",1342378,3289,4,ATIVO,UNIDADE,1146.36,286.59
"128117	RETENTOR",1342379,3288,8,ATIVO,UNIDADE,472.48,59.06
"125435	DISCO",1342380,3287,4,ATIVO,UNIDADE,1328.36,332.09
"121013	PORCA",1342381,3286,2,ATIVO,UNIDADE,195.58,97.79
"121804	ENGRENAGEM SOLAR",1342382,3285,4,ATIVO,UNIDADE,468.6,117.15
"107348	ANEL",1342383,3284,8,ATIVO,UNIDADE,92.96,11.62
"2107709	TAMPA DA RODA",1342384,3283,2,ATIVO,UNIDADE,4314.32,2157.16
"3319841	LUVA CARDÃ",1342385,3282,2,ATIVO,UNIDADE,427.94,213.97
"MAO DE OBRA MECANICA",1342386,1716,200,ATIVO,HORAS,19420,97.1
"85801056	PINO",1342387,1715,4,ATIVO,UNIDADE,157.68,39.42
"81901809	BUCHA",1342388,1714,8,ATIVO,UNIDADE,200,25
"75260236	ARO",1342389,1713,1,ATIVO,UNIDADE,634.5,634.5
"85801976	COIFA",1342390,1712,2,ATIVO,UNIDADE,17.3,8.65
"9968084	ARRUELA",1342391,1710,12,ATIVO,UNIDADE,69.24,5.77
"85827070	FORQUILHA",1342392,1617,1,ATIVO,UNIDADE,209.58,209.58
"J901919	COLETOR ESCAPE",1342393,1679,1,ATIVO,UNIDADE,714.29,714.29
"75287863	JUNTA",1342394,1677,4,ATIVO,UNIDADE,34.6,8.65
"81824478	ROLAMENTO",1342395,1645,4,ATIVO,UNIDADE,446.08,111.52
"83958890	COROA E PINHÃO",1342396,1644,1,ATIVO,UNIDADE,2473.59,2473.59
"85806010	PARAFUSO",1342397,1643,24,ATIVO,UNIDADE,115.44,4.81
"85806009	BUCHA",1342398,1642,24,ATIVO,UNIDADE,461.52,19.23
"85806008	ENGRENAGEM",1342399,1641,2,ATIVO,UNIDADE,572.98,286.49
"81803334	EIXO",1342400,1640,1,ATIVO,UNIDADE,714.29,714.29
"81875253	ANEL",1342401,1639,24,ATIVO,UNIDADE,138.48,5.77
"81875252	ANEL",1342402,1638,10,ATIVO,UNIDADE,298,29.8
"81874478	DISCO",1342403,1637,14,ATIVO,UNIDADE,578.76,41.34
"47123297	DISCO",1342404,1636,14,ATIVO,UNIDADE,592.2,42.3
"86539458	PARAFUSO",1342405,1635,32,ATIVO,UNIDADE,184.64,5.77
"81818397	ROLAMENTO",1342406,1634,4,ATIVO,UNIDADE,319.16,79.79
"81866390	RETENTOR RODA TRASEIRA",1342407,1633,4,ATIVO,UNIDADE,369.16,92.29
"85806016	CHAPA",1342408,1632,4,ATIVO,UNIDADE,65.36,16.34
"85818997	BOMBA HIDRÁULICA",1342409,1631,1,ATIVO,UNIDADE,3035.99,3035.99
"85813104	CABO SAPATA",1342410,1630,2,ATIVO,UNIDADE,399.92,199.96
"83910634	BUCHA",1342411,1629,4,ATIVO,UNIDADE,203.8,50.95
"83910977	BUCHA",1342412,1628,10,ATIVO,UNIDADE,105.8,10.58
"85817698	ENGRENAGEM",1342413,1627,2,ATIVO,UNIDADE,382.62,191.31
"85803195	ANEL TRAVA",1342414,1626,20,ATIVO,UNIDADE,38.4,1.92
"85803198	ANEL TRAVA",1342415,1625,20,ATIVO,UNIDADE,38.4,1.92
"85801079	PINO",1342416,1624,2,ATIVO,UNIDADE,405.7,202.85
"70914465	GRAXEIRA",1342417,1623,50,ATIVO,UNIDADE,48,0.96
"85826303	CABO ACELERADOR",1342418,1622,2,ATIVO,UNIDADE,238.42,119.21
"J914494	POLIA",1342419,1621,2,ATIVO,UNIDADE,259.56,129.78
"75208362	PARAFUSO",1342420,1620,24,ATIVO,UNIDADE,92.4,3.85
"85805999	ARRUELA",1342421,1619,8,ATIVO,UNIDADE,53.84,6.73
"83949810	FLANGE",1342422,1646,2,ATIVO,UNIDADE,228.8,114.4
"71101615	TUBO DE LUBRIFICAÇÃO",1342423,1678,1,ATIVO,UNIDADE,298.98,298.98
"81834073	RETENTOR",1342424,1647,8,ATIVO,UNIDADE,346.08,43.26
"85806176	TAMPA DO RESERVATÓRIO",1342425,1649,2,ATIVO,UNIDADE,144.2,72.1
"71101613	TURBINA",1342426,1676,1,ATIVO,UNIDADE,2119.81,2119.81
"81911019	ANE L TRAVA",1342427,1675,30,ATIVO,UNIDADE,57.6,1.92
"49581226	ARRUELA",1342428,1674,38,ATIVO,UNIDADE,72.96,1.92
"85801026	PINO",1342429,1673,2,ATIVO,UNIDADE,284.56,142.28
"87315531	CILINDRO DE PENETRAÇÃO",1342430,1672,1,ATIVO,UNIDADE,1882.35,1882.35
"87414507	PORCA",1342431,1671,2,ATIVO,UNIDADE,194.2,97.1
"87404259	EMBOLO",1342432,1670,2,ATIVO,UNIDADE,274.96,137.48
"85800603	HASTE DA SAPATA",1342433,1669,1,ATIVO,UNIDADE,642.19,642.19
"85803194	PINO",1342434,1668,4,ATIVO,UNIDADE,169.2,42.3
"75208384	PARAFUSO",1342435,1667,10,ATIVO,UNIDADE,38.5,3.85
"J937027	BOMBA DE ÓLEO",1342436,1666,1,ATIVO,UNIDADE,496.06,496.06
"87348962	SILENCIOSO",1342437,1665,1,ATIVO,UNIDADE,555.67,555.67
"392301A1	TUBO DE SAÍDA",1342438,1664,2,ATIVO,UNIDADE,144.2,72.1
"85803193	BUCHA",1342439,1663,10,ATIVO,UNIDADE,374.9,37.49
"85803197	BUCHA",1342440,1662,8,ATIVO,UNIDADE,261.52,32.69
"85801025	RETENTOR",1342441,1661,10,ATIVO,UNIDADE,67.3,6.73
"85801029	BUCHA",1342442,1660,10,ATIVO,UNIDADE,355.7,35.57
"85803002	PINO",1342443,1659,2,ATIVO,UNIDADE,273.02,136.51
"85803005	PINO",1342444,1658,2,ATIVO,UNIDADE,321.1,160.55
"9967678	BUCHA",1342445,1657,8,ATIVO,UNIDADE,476.8,59.6
"85824343	RETENTOR",1342446,1656,8,ATIVO,UNIDADE,361.44,45.18
"85805969	BUCHA",1342447,1655,10,ATIVO,UNIDADE,278.8,27.88
"85824469	BUCHA",1342448,1654,10,ATIVO,UNIDADE,355.7,35.57
"85819629	CABO TRAVA",1342449,1653,1,ATIVO,UNIDADE,279.76,279.76
"85813132	COIFA",1342450,1652,2,ATIVO,UNIDADE,273.02,136.51
"85804646	CABO DE FREIO MÃO",1342451,1651,2,ATIVO,UNIDADE,344.16,172.08
"85805257	CILINDRO MESTRE",1342452,1650,2,ATIVO,UNIDADE,399.92,199.96
"82003369	RESERVATÓRIO DE FREIO",1342453,1648,2,ATIVO,UNIDADE,430.7,215.35
"219001369	HASTE CILINDRO DA SAPATA",1342454,5630,1,ATIVO,UNIDADE,495.61,495.61
"S8011201	ANEL ORING",1345920,6280,10,ATIVO,UNIDADE,39.7,3.97
"MAO DE OBRA MECANICA",1346006,6532,300,ATIVO,HORAS,30039,100.13
"K1025336	SUPORTE LATERAL",1346007,6531,2,ATIVO,UNIDADE,503.62,251.81
"K1025286	SUPORTE LATERAL",1346008,6530,2,ATIVO,UNIDADE,491.72,245.86
"K1004011	ABRAÇADEIRA",1346009,6529,4,ATIVO,UNIDADE,39.64,9.91
"K1025409	TUBO HIDRÁULICO",1346042,6528,2,ATIVO,UNIDADE,265.68,132.84
"K1025408	TUBO HIDRÁULICO",1346167,6527,2,ATIVO,UNIDADE,263.7,131.85
"21812817D2	BUJÃO",1346168,6525,2,ATIVO,UNIDADE,45.6,22.8
"S8000291	ANEL O",1346169,6369,10,ATIVO,UNIDADE,9.9,0.99
"S8030161	ANEL O",1346170,6368,10,ATIVO,UNIDADE,9.9,0.99
"21801026D19	ANEL O",1346171,6367,10,ATIVO,UNIDADE,19.8,1.98
"21812293D4	TEE",1346172,6366,2,ATIVO,UNIDADE,63.44,31.72
"DS2232107	ADAPTADOR",1346173,6365,2,ATIVO,UNIDADE,75.34,37.67
"21814133D6	ADAPTADOR",1346174,6364,2,ATIVO,UNIDADE,81.3,40.65
"42600267A	VÁLVULA DE ALÍVIO",1346175,6363,1,ATIVO,UNIDADE,877.37,877.37
"54900093	INTERRUPTOR DE ALTERNÂNCIA",1346176,6362,1,ATIVO,UNIDADE,575,575
"S8470032	ABRAÇADEIRA",1346177,6361,10,ATIVO,UNIDADE,19.8,1.98
"21812104D6	ADAPTADOR",1346178,6360,2,ATIVO,UNIDADE,71.38,35.69
"DS0025021	PARAFUSO",1346179,6359,10,ATIVO,UNIDADE,19.8,1.98
"21141058D72	ARRUELA LISA",1346180,6358,10,ATIVO,UNIDADE,9.9,0.99
"K1001029	PARAFUSO",1346181,6357,10,ATIVO,UNIDADE,9.9,0.99
"62102739B	TAMPA",1346182,6356,1,ATIVO,UNIDADE,192.33,192.33
"19502662B	SUPORTE",1346183,6355,1,ATIVO,UNIDADE,463.96,463.96
"12100085	PORCA",1346184,6354,2,ATIVO,UNIDADE,23.8,11.9
"18100810	CONEXÃO",1346185,6353,2,ATIVO,UNIDADE,65.44,32.72
"18100809	ADAPTADOR",1346186,6352,2,ATIVO,UNIDADE,75.34,37.67
"S8180321	ANEL VEDAÇÃO",1346187,6351,2,ATIVO,UNIDADE,21.82,10.91
"21812755B	ADAPTADOR",1346188,6350,2,ATIVO,UNIDADE,89.22,44.61
"K1011645D2	DECALQUE",1346189,6349,2,ATIVO,UNIDADE,245.86,122.93
"K1039697	DECALQUE",1346190,6348,2,ATIVO,UNIDADE,115,57.5
"K1015739	DECALQUE",1346191,6347,2,ATIVO,UNIDADE,115,57.5
"K1011002	DECALQUE",1346192,6346,2,ATIVO,UNIDADE,118.96,59.48
"K1011000	DECALQUE",1346193,6345,2,ATIVO,UNIDADE,134.82,67.41
"K1011645D1	DECALQUE",1346194,6344,2,ATIVO,UNIDADE,186.38,93.19
"K9001457	JG REPARO BOMBA PILOTO",1346195,6343,1,ATIVO,UNIDADE,641.42,641.42
"S0561266	PARAFUSO",1346196,6370,10,ATIVO,UNIDADE,19.8,1.98
"S5102603	ARRUELA LISA",1346197,6342,10,ATIVO,UNIDADE,9.9,0.99
"S0561066	PARAFUSO",1346198,6371,10,ATIVO,UNIDADE,19.8,1.98
"S2213466	PARAFUSO",1346199,6373,5,ATIVO,UNIDADE,24.8,4.96
"DS2410009	ADAPTADOR",1346200,6400,2,ATIVO,UNIDADE,71.38,35.69
"12100010D1	PORCA",1346201,6399,5,ATIVO,UNIDADE,24.8,4.96
"18100078D1	ADAPTADOR",1346202,6398,2,ATIVO,UNIDADE,122.94,61.47
"21811951D19	TEE",1346203,6397,2,ATIVO,UNIDADE,116.98,58.49
"54900010	INTERRUPTOR DE PRESSÃO",1346204,6396,1,ATIVO,UNIDADE,146.72,146.72
"DS2242017	REDUÇÃO",1346205,6395,2,ATIVO,UNIDADE,71.38,35.69
"K1001029	PARAFUSO",1346206,6394,10,ATIVO,UNIDADE,9.9,0.99
"12400208D6	CLIP",1346207,6393,5,ATIVO,UNIDADE,24.8,4.96
"S8000141	ANEL O",1346208,6392,10,ATIVO,UNIDADE,19.8,1.98
"S0508766	PARAFUSO",1346209,6391,10,ATIVO,UNIDADE,19.8,1.98
"S0511866	PARAFUSO",1346210,6390,10,ATIVO,UNIDADE,19.8,1.98
"S5102603	ARRUELA PRESSÃO",1346211,6389,10,ATIVO,UNIDADE,9.9,0.99
"18100779	TEE",1346212,6388,2,ATIVO,UNIDADE,95.18,47.59
"21811951D1	TEE",1346213,6387,2,ATIVO,UNIDADE,99.14,49.57
"21811702D4	CONEXÃO",1346214,6386,2,ATIVO,UNIDADE,109.06,54.53
"24711133	ADAPTADOR",1346215,6385,2,ATIVO,UNIDADE,105.08,52.54
"21811126D36	ADAPTADOR",1346216,6384,2,ATIVO,UNIDADE,105.08,52.54
"42600266	VÁLVULA DE ALÍVIO",1346217,6383,1,ATIVO,UNIDADE,735.6,735.6
"42600249A	VÁLVULA SELETORA SECUNDÁRIA",1346218,6382,1,ATIVO,UNIDADE,1107.37,1107.37
"42600248A	VÁLVULA SELETORA PRIMÁRIA",1346219,6381,1,ATIVO,UNIDADE,900.17,900.17
"DS0025018	PARAFUSO",1346220,6380,10,ATIVO,UNIDADE,19.8,1.98
"DS0025021	PARAFUSO",1346221,6379,10,ATIVO,UNIDADE,19.8,1.98
"21812815D1	CONEXÃO",1346222,6378,2,ATIVO,UNIDADE,113.02,56.51
"DS0025020	PARAFUSO",1346223,6377,10,ATIVO,UNIDADE,19.8,1.98
"DS0025019	PARAFUSO",1346224,6376,10,ATIVO,UNIDADE,19.8,1.98
"19503435B	SUPORTE CHASSI L.E.",1346225,6375,1,ATIVO,UNIDADE,332.11,332.11
"19503436B	SUPORTE CHASSI L.D.",1346226,6374,1,ATIVO,UNIDADE,332.11,332.11
"S5102703	ARRUELA PRESSÃO",1346227,6372,10,ATIVO,UNIDADE,9.9,0.99
"18100086D1	TEE",1346228,6401,2,ATIVO,UNIDADE,73.36,36.68
"S0559553	PARAFUSO",1346229,6341,2,ATIVO,UNIDADE,21.82,10.91
"S2209261	PARAFUSO ALLEN",1346230,6339,4,ATIVO,UNIDADE,19.84,4.96
"21801217D96	ANEL ORING",1346231,6307,2,ATIVO,UNIDADE,9.92,4.96
"118000662	ANEL BACK UP",1346232,6306,2,ATIVO,UNIDADE,45.6,22.8
"S8011351	ANEL ORING",1346233,6305,4,ATIVO,UNIDADE,23.8,5.95
"11500078	ANEL GUIA",1346234,6304,4,ATIVO,UNIDADE,103.12,25.78
"11500077	ANEL ORING",1346235,6303,4,ATIVO,UNIDADE,23.8,5.95
"K9001884	ANEL BACK UP",1346236,6302,2,ATIVO,UNIDADE,11.9,5.95
"K9001883	ANEL DE ENCOSTO",1346237,6301,2,ATIVO,UNIDADE,45.6,22.8
"K9001882	ANEL BUFFER",1346238,6300,2,ATIVO,UNIDADE,63.44,31.72
"11500073	ANEL RETENTOR",1346239,6299,2,ATIVO,UNIDADE,45.6,22.8
"11000081	BUCHA METALICA",1346240,6298,2,ATIVO,UNIDADE,111.04,55.52
"K9001881	TAMPA DO CILINDRO DE PROFUNDIDADE",1346241,6297,1,ATIVO,UNIDADE,362.84,362.84
"K9001879A	CAMISA CILINDRO PROFUNDIDADE",1346242,6296,1,ATIVO,UNIDADE,1851.89,1851.89
"K1037854A	BUCHA",1346243,6295,2,ATIVO,UNIDADE,140.78,70.39
"K9007357	TUBO HIDRÁULICO L.D.",1346244,6294,1,ATIVO,UNIDADE,170.52,170.52
"K9007356	TUBO HIDRÁULICO L.E.",1346245,6293,1,ATIVO,UNIDADE,170.52,170.52
"K9007361	CAMISA CILINDRO LEVANTE",1346246,6292,1,ATIVO,UNIDADE,2066.03,2066.03
"K9007359	TUBO CILINDRO LEVANTE  L.D.",1346247,6291,1,ATIVO,UNIDADE,238.92,238.92
"K9007360	TUBO CILINDRO LEVANTE  L.E.",1346248,6290,1,ATIVO,UNIDADE,238.92,238.92
"118000277	ANEL BACK UP",1346249,6289,4,ATIVO,UNIDADE,23.8,5.95
"S8010651	ANEL ORING",1346250,6288,2,ATIVO,UNIDADE,43.62,21.81
"K9001861	ANEL GUIA",1346251,6287,2,ATIVO,UNIDADE,45.6,22.8
"11500087	ANEL GUIA",1346252,6286,2,ATIVO,UNIDADE,57.5,28.75
"K9001890	ANEL DE ENCOSTO",1346253,6285,2,ATIVO,UNIDADE,57.5,28.75
"K9001860	EMBÔLO",1346254,6284,1,ATIVO,UNIDADE,214.14,214.14
"111500204	ANEL GUIA",1346255,6283,10,ATIVO,UNIDADE,327.2,32.72
"S8011251	ANEL ORING",1346256,6282,10,ATIVO,UNIDADE,59.5,5.95
"K9001859	ANEL BACK UP",1346257,6281,10,ATIVO,UNIDADE,39.7,3.97
"K9001893	ANEL ORING",1346258,6308,2,ATIVO,UNIDADE,43.62,21.81
"35400003	EIXO",1346259,6340,2,ATIVO,UNIDADE,97.16,48.58
"K9001894	EMBÔLO",1346260,6309,1,ATIVO,UNIDADE,231.98,231.98
"K9001868	CAMISA CILINDRO DA CONCHA",1346261,6311,1,ATIVO,UNIDADE,2000.6,2000.6
"K9002935	MOLA",1346262,6338,2,ATIVO,UNIDADE,29.74,14.87
"S4014633	PORCA",1346263,6337,10,ATIVO,UNIDADE,9.9,0.99
"21101184D7	BUCHA",1346264,6336,4,ATIVO,UNIDADE,103.12,25.78
"16000008	COIFA",1346265,6335,1,ATIVO,UNIDADE,226.03,226.03
"K9001876	TUBO HIDRÁULICO",1346266,6334,1,ATIVO,UNIDADE,215.13,215.13
"S2221873	PARAFUSO",1346267,6333,4,ATIVO,UNIDADE,11.88,2.97
"S2212761	PARAFUSO ALLEN",1346268,6332,10,ATIVO,UNIDADE,39.7,3.97
"S5100603	ARRUELA PRESSÃO",1346269,6331,10,ATIVO,UNIDADE,9.9,0.99
"S8000281	ANEL ORING",1346270,6330,4,ATIVO,UNIDADE,23.8,5.95
"K9001875	TUBO HIDRÁULICO",1346271,6329,1,ATIVO,UNIDADE,273.62,273.62
"K9001410	ANEL BACK UP",1346272,6328,2,ATIVO,UNIDADE,29.74,14.87
"18000276	ANEL ORING",1346273,6327,4,ATIVO,UNIDADE,23.8,5.95
"K9001872	ANEL GUIA",1346274,6326,2,ATIVO,UNIDADE,25.78,12.89
"11500055	ANEL RETENTOR",1346275,6325,2,ATIVO,UNIDADE,31.72,15.86
"K9001891	ANEL RASPADOR",1346276,6324,2,ATIVO,UNIDADE,27.76,13.88
"K9001871	EMBÔLO",1346277,6323,1,ATIVO,UNIDADE,251.81,251.81
"S8011201	ANEL ORING",1346278,6322,4,ATIVO,UNIDADE,19.84,4.96
"118000278	ANEL BACK UP",1346279,6321,2,ATIVO,UNIDADE,23.8,11.9
"S8011151	ANEL ORING",1346280,6320,4,ATIVO,UNIDADE,23.8,5.95
"11500063	ANEL RETENTOR",1346281,6319,2,ATIVO,UNIDADE,27.76,13.88
"11500084	ANEL GUIA",1346282,6318,2,ATIVO,UNIDADE,53.54,26.77
"K9001404	ANEL BACK UP",1346283,6317,4,ATIVO,UNIDADE,27.76,6.94
