descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"75312940	TUBO INJETOR",0,2,DESCLASSIFICADO," ",144,72
"75312941	TUBO INJETOR",0,2,DESCLASSIFICADO," ",144,72
"75312724	CHICOTE",0,2,DESCLASSIFICADO," ",396,198
"75312734	TURBINA",0,1,DESCLASSIFICADO," ",2797,2797
"75286637	PRISIONEIRO",0,24,DESCLASSIFICADO," ",216,9
"75287942	JUNTA",0,4,DESCLASSIFICADO," ",152,38
"408195A1	TUBO",0,1,DESCLASSIFICADO," ",236,236
"71102615	CARCAÇA",0,1,DESCLASSIFICADO," ",379,379
"75208365	CREMALHEIRA",0,1,DESCLASSIFICADO," ",241,241
"87457085	PLACA FREIO",0,2,DESCLASSIFICADO," ",702,351
"87457087	PLACA FREIO",0,2,DESCLASSIFICADO," ",702,351
"148964A1	ANEL ORING",0,12,DESCLASSIFICADO," ",84,7
"148965A1	ANEL ORING",0,12,DESCLASSIFICADO," ",108,9
"148960A1	ANEL ORING",0,12,DESCLASSIFICADO," ",36,3
"J930906	JUNTA",0,8,DESCLASSIFICADO," ",168,21
"71100640	ANEL",0,16,DESCLASSIFICADO," ",96,6
"J935010	CORREIA",0,4,DESCLASSIFICADO," ",568,142
"A184939	VÁLVULA",0,2,DESCLASSIFICADO," ",142,71
"L126191	VÁLVULA TERMOSTÁTICA",0,1,DESCLASSIFICADO," ",184,184
"388283A1	SILENCIOSO",0,1,DESCLASSIFICADO," ",648,648
"J286278	BOMBA DÁGUA",0,2,DESCLASSIFICADO," ",620,310
"76082156	COXIM",0,4,DESCLASSIFICADO," ",664,166
"87453558	SOLENÓIDE",0,1,DESCLASSIFICADO," ",1171,1171
"76084380	RETENTOR",0,4,DESCLASSIFICADO," ",376,94
"87405609	CAIXA DE DIREÇÃO",0,1,DESCLASSIFICADO," ",5399,5399
"87426773	MOTOR DO VENTILADOR",0,1,DESCLASSIFICADO," ",2216,2216
"87326910	TENSOR DA CORREIA",0,1,DESCLASSIFICADO," ",610,610
"233094A1	CRUZETA",0,4,DESCLASSIFICADO," ",452,113
"75243579	SENSOR",0,1,DESCLASSIFICADO," ",790,790
"87457220	SENSOR",0,1,DESCLASSIFICADO," ",718,718
"75266621	BOMBA DE FREIO",0,1,DESCLASSIFICADO," ",874,874
"356192A1	FLANGE",0,1,DESCLASSIFICADO," ",540,540
"364193A1	BATENTE",0,2,DESCLASSIFICADO," ",266,133
"87401084	PINO",0,2,DESCLASSIFICADO," ",572,286
"391276A1	ROLAMENTO",0,6,DESCLASSIFICADO," ",810,135
"379139A1	VÁLVULA",0,1,DESCLASSIFICADO," ",988,988
"8604535	SOLENÓIDE",0,1,DESCLASSIFICADO," ",1114,1114
"410565A1	COIFA DE BORRACHA",0,1,DESCLASSIFICADO," ",792,792
"87459613	CHICOTE ELÉTRICO",0,1,DESCLASSIFICADO," ",2579,2579
"75249994	FAROL",0,4,DESCLASSIFICADO," ",672,168
"367889A1	VIDRO",0,1,DESCLASSIFICADO," ",1182,1182
"198053A1	VIDRO",0,1,DESCLASSIFICADO," ",923,923
"198052C1	VIDRO",0,1,DESCLASSIFICADO," ",774,774
"87457065	CRUZETA",0,2,DESCLASSIFICADO," ",1068,534
"148962A1	DISCO",0,12,DESCLASSIFICADO," ",2412,201
"148963A1	DISCO",0,12,DESCLASSIFICADO," ",1320,110
"75243579	SENSOR FREIO",0,1,DESCLASSIFICADO," ",915,915
"70457000	COROA E PINHÃO",0,1,DESCLASSIFICADO," ",3110,3110
"8605073	VÁLVULA",0,1,DESCLASSIFICADO," ",1635,1635
"8603386	ANEL ORING",0,10,DESCLASSIFICADO," ",140,14
"8603391	RETENTOR",0,10,DESCLASSIFICADO," ",1510,151
"8603328	DISCO",0,2,DESCLASSIFICADO," ",796,398
"148941A1	ROLAMENTO",0,4,DESCLASSIFICADO," ",1256,314
"75287967	PARAFUSO",0,24,DESCLASSIFICADO," ",24,1
"75312745	BOMBA DE ÓLEO",0,1,DESCLASSIFICADO," ",476,476
"J283570	JUNTA CABEÇOTE",0,1,DESCLASSIFICADO," ",310,310
"J917039	VOLANTE MOTOR",0,1,DESCLASSIFICADO," ",759,759
"75287973	COLETOR ESCAPE",0,1,DESCLASSIFICADO," ",796,796
"347611A3	RADIADOR DÁGUA",0,1,DESCLASSIFICADO," ",3152,3152
"8604678	ROLAMENTO",0,8,DESCLASSIFICADO," ",440,55
"75311477	DISCO SINTERIZADO",0,56,DESCLASSIFICADO," ",2184,39
"75311476	DISCO DE AÇO",0,44,DESCLASSIFICADO," ",1144,26
"75311475	PLACA DE ENCOSTO",0,6,DESCLASSIFICADO," ",654,109
"8603655	EIXO TOMADA DE FORÇA",0,1,DESCLASSIFICADO," ",1032,1032
"8603390	ROLAMENTO",0,6,DESCLASSIFICADO," ",906,151
"627-10030	PARAFUSO",0,24,DESCLASSIFICADO," ",48,2
"874450960	EIXO CARDÃ",0,1,DESCLASSIFICADO," ",1309,1309
"87457084	ENGRENAGEM",0,2,DESCLASSIFICADO," ",1354,677
"87457081	RETENTOR",0,4,DESCLASSIFICADO," ",1084,271
"148945A1	CUBO DE RODA",0,1,DESCLASSIFICADO," ",1652,1652
"141005A1	BUCHA",0,8,DESCLASSIFICADO," ",376,47
"1542874C1	JG REPARO",0,4,DESCLASSIFICADO," ",496,124
"349519A1	ANEL",0,8,DESCLASSIFICADO," ",816,102
"356201A1	PINO",0,2,DESCLASSIFICADO," ",534,267
"356191A1	CALÇO",0,24,DESCLASSIFICADO," ",552,23
"7102781	BUCHA",0,4,DESCLASSIFICADO," ",216,54
"827-12060	PARAFUSO",0,20,DESCLASSIFICADO," ",420,21
"86983366	TUBO",0,2,DESCLASSIFICADO," ",424,212
"86993022	PINO",0,2,DESCLASSIFICADO," ",704,352
"86993024	PINO",0,2,DESCLASSIFICADO," ",1112,556
"86993027	PINO",0,2,DESCLASSIFICADO," ",688,344
"87613430	BUCHA",0,4,DESCLASSIFICADO," ",672,168
"379091A2	BUCHA",0,4,DESCLASSIFICADO," ",424,106
"8604542	SOLENÓIDE",0,1,DESCLASSIFICADO," ",526,526
"1546497C1	INTERRUPTOR",0,1,DESCLASSIFICADO," ",708,708
"360982A1	JG REPARO",0,8,DESCLASSIFICADO," ",608,76
"87434293	JG REPARO",0,6,DESCLASSIFICADO," ",912,152
"381101A1	JG REPARO",0,6,DESCLASSIFICADO," ",498,83
"87405377	CILINDRO DIREÇÃO",0,1,DESCLASSIFICADO," ",1633,1633
"339520A1	HASTE CILINDRO CAÇAMBA",0,1,DESCLASSIFICADO," ",623,623
"339508A1	EMBOLO CILINDRO CAÇAMBA",0,2,DESCLASSIFICADO," ",412,206
"339525A1	TUBO CILINDRO CAÇAMBA",0,1,DESCLASSIFICADO," ",1246,1246
"394357A1	TUBO CILINDRO LEVANTE",0,1,DESCLASSIFICADO," ",1075,1075
"340921A1	HASTE CILINDRO LEVANTE",0,1,DESCLASSIFICADO," ",681,681
"341968A1	EMBOLO CILINDRO LEVANTE",0,2,DESCLASSIFICADO," ",312,156
"336378A1	TAMPA DO CILINDRO",0,2,DESCLASSIFICADO," ",264,132
"87460448	ARO",0,1,DESCLASSIFICADO," ",2208,2208
"87457102	BUCHA",0,4,DESCLASSIFICADO," ",1176,294
"MAO DE OBRA MECANICA",0,200,DESCLASSIFICADO," ",21600,108
"75287973	COLETOR ESCAPE",0,1,PERDEU," ",745.78,745.78
"347611A3	RADIADOR DÁGUA",0,1,PERDEU," ",2953.15,2953.15
"8604678	ROLAMENTO",0,8,PERDEU," ",412.24,51.53
"8604542	SOLENÓIDE",0,1,PERDEU," ",492.82,492.82
"1546497C1	INTERRUPTOR",0,1,PERDEU," ",663.34,663.34
"360982A1	JG REPARO",0,8,PERDEU," ",569.68,71.21
"87460814	DEFLETOR",0,1,PERDEU," ",910.68,910.68
"149587A1	EIXO CARDÃ",0,1,PERDEU," ",1215.18,1215.18
"L116943	ABRAÇADEIRA",0,10,PERDEU," ",46.8,4.68
"75311477	DISCO SINTERIZADO",0,56,PERDEU," ",2046.24,36.54
"75311476	DISCO DE AÇO",0,44,PERDEU," ",1071.84,24.36
"75311475	PLACA DE ENCOSTO",0,6,PERDEU," ",612.72,102.12
"8603320	TUBO",0,1,PERDEU," ",142.41,142.41
"8605281	TUBO",0,1,PERDEU," ",158.34,158.34
"339508A1	EMBOLO CILINDRO CAÇAMBA",0,2,PERDEU," ",386,193
"339525A1	TUBO CILINDRO CAÇAMBA",0,1,PERDEU," ",1167.4,1167.4
"340921A1	HASTE CILINDRO LEVANTE",0,1,PERDEU," ",638.04,638.04
"8603301	ROLAMENTO",0,4,PERDEU," ",431,107.75
"355829A2	ACOPLAMENTO",0,1,PERDEU," ",2988.76,2988.76
"D137626	PARAFUSO",0,10,PERDEU," ",56.2,5.62
"87426773	MOTOR DO VENTILADOR",0,1,PERDEU," ",2076.2,2076.2
"87326910	TENSOR DA CORREIA",0,1,PERDEU," ",571.52,571.52
"233094A1	CRUZETA",0,4,PERDEU," ",423.48,105.87
"198052C1	VIDRO",0,1,PERDEU," ",725.17,725.17
"87457065	CRUZETA",0,2,PERDEU," ",1000.62,500.31
"148962A1	DISCO",0,12,PERDEU," ",2248.56,187.38
"336467A1	COIFA DE BORRACHA",0,4,PERDEU," ",131.16,32.79
"71102606	TUBO INJETOR",0,2,PERDEU," ",134.92,67.46
"75312937	TUBO INJETOR",0,2,PERDEU," ",134.92,67.46
"75312721	TUBO INJETOR",0,2,PERDEU," ",134.92,67.46
"75312939	TUBO INJETOR",0,2,PERDEU," ",134.92,67.46
"75312940	TUBO INJETOR",0,2,PERDEU," ",134.92,67.46
"75312941	TUBO INJETOR",0,2,PERDEU," ",134.92,67.46
"148963A1	DISCO",0,12,PERDEU," ",1236.72,103.06
"75243579	SENSOR FREIO",0,1,PERDEU," ",857.28,857.28
"70457000	COROA E PINHÃO",0,1,PERDEU," ",2913.8,2913.8
"75287942	JUNTA",0,4,PERDEU," ",142.4,35.6
"408195A1	TUBO",0,1,PERDEU," ",221.11,221.11
"75312745	BOMBA DE ÓLEO",0,1,PERDEU," ",445.97,445.97
"J283570	JUNTA CABEÇOTE",0,1,PERDEU," ",290.44,290.44
"J917039	VOLANTE MOTOR",0,1,PERDEU," ",711.12,711.12
"87457087	PLACA FREIO",0,2,PERDEU," ",657.72,328.86
"148964A1	ANEL ORING",0,12,PERDEU," ",78.72,6.56
"148965A1	ANEL ORING",0,12,PERDEU," ",101.16,8.43
"148960A1	ANEL ORING",0,12,PERDEU," ",33.72,2.81
"103846A1	RESERVATÓRIO DÁGUA",0,1,PERDEU," ",147.1,147.1
"8603298	EIXO",0,1,PERDEU," ",765.46,765.46
"8603184	JUNTA",0,4,PERDEU," ",127.44,31.86
"627-10030	PARAFUSO",0,24,PERDEU," ",44.88,1.87
"874450960	EIXO CARDÃ",0,1,PERDEU," ",1226.42,1226.42
"87457084	ENGRENAGEM",0,2,PERDEU," ",1268.58,634.29
"A184939	VÁLVULA",0,2,PERDEU," ",133.04,66.52
"L126191	VÁLVULA TERMOSTÁTICA",0,1,PERDEU," ",166.77,166.77
"349519A1	ANEL",0,8,PERDEU," ",764.56,95.57
"356201A1	PINO",0,2,PERDEU," ",500.32,250.16
"356191A1	CALÇO",0,24,PERDEU," ",517.2,21.55
"87453558	SOLENÓIDE",0,1,PERDEU," ",1097.13,1097.13
"76084380	RETENTOR",0,4,PERDEU," ",352.28,88.07
"87405609	CAIXA DE DIREÇÃO",0,1,PERDEU," ",5058.4,5058.4
"75312724	CHICOTE",0,2,PERDEU," ",371.02,185.51
"75312734	TURBINA",0,1,PERDEU," ",2620.55,2620.55
"75286637	PRISIONEIRO",0,24,PERDEU," ",202.32,8.43
"75243579	SENSOR",0,1,PERDEU," ",740.16,740.16
"87457220	SENSOR",0,1,PERDEU," ",672.7,672.7
"87457081	RETENTOR",0,4,PERDEU," ",1015.6,253.9
"141005A1	BUCHA",0,8,PERDEU," ",352.24,44.03
"1542874C1	JG REPARO",0,4,PERDEU," ",464.72,116.18
"8604535	SOLENÓIDE",0,1,PERDEU," ",1043.72,1043.72
"410565A1	COIFA DE BORRACHA",0,1,PERDEU," ",742.04,742.04
"87459613	CHICOTE ELÉTRICO",0,1,PERDEU," ",2416.3,2416.3
"75249994	FAROL",0,4,PERDEU," ",629.6,157.4
"367889A1	VIDRO",0,1,PERDEU," ",1107.43,1107.43
"198053A1	VIDRO",0,1,PERDEU," ",864.77,864.77
"71102615	CARCAÇA",0,1,PERDEU," ",355.09,355.09
"75208365	CREMALHEIRA",0,1,PERDEU," ",225.8,225.8
"87457085	PLACA FREIO",0,2,PERDEU," ",657.72,328.86
"J930906	JUNTA",0,8,PERDEU," ",157.44,19.68
"71100640	ANEL",0,16,PERDEU," ",89.92,5.62
"J935010	CORREIA",0,4,PERDEU," ",532.16,133.04
"8605073	VÁLVULA",0,1,PERDEU," ",1531.85,1531.85
"8603386	ANEL ORING",0,10,PERDEU," ",140.5,14.05
"87401084	PINO",0,2,PERDEU," ",535.92,267.96
"391276A1	ROLAMENTO",0,6,PERDEU," ",758.88,126.48
"379139A1	VÁLVULA",0,1,PERDEU," ",925.67,925.67
"75287967	PARAFUSO",0,24,PERDEU," ",22.56,0.94
"75266621	BOMBA DE FREIO",0,1,PERDEU," ",818.86,818.86
"356192A1	FLANGE",0,1,PERDEU," ",505.93,505.93
"364193A1	BATENTE",0,2,PERDEU," ",249.22,124.61
"87434293	JG REPARO",0,6,PERDEU," ",854.46,142.41
"381101A1	JG REPARO",0,6,PERDEU," ",466.56,77.76
"339520A1	HASTE CILINDRO CAÇAMBA",0,1,PERDEU," ",583.7,583.7
"233094A1	CRUZETA",0,4,PERDEU," ",187.4,46.85
"L116940	PARAFUSO",0,20,PERDEU," ",37.4,1.87
"148223A1	PARAFUSO",0,12,PERDEU," ",67.44,5.62
"J971876	POLIA",0,1,PERDEU," ",231.42,231.42
"361187A1	COXIM",0,8,PERDEU," ",524.64,65.58
"8604229	RETENTOR",0,4,PERDEU," ",269.84,67.46
"8603655	EIXO TOMADA DE FORÇA",0,1,PERDEU," ",966.9,966.9
"8603390	ROLAMENTO",0,6,PERDEU," ",848.82,141.47
"388283A1	SILENCIOSO",0,1,PERDEU," ",607.12,607.12
"J286278	BOMBA DÁGUA",0,2,PERDEU," ",580.88,290.44
"76082156	COXIM",0,4,PERDEU," ",622.12,155.53
"8603391	RETENTOR",0,10,PERDEU," ",1414.7,141.47
"8603328	DISCO",0,2,PERDEU," ",745.78,372.89
"148941A1	ROLAMENTO",0,4,PERDEU," ",1176.76,294.19
"7102781	BUCHA",0,4,PERDEU," ",802,200.5
"827-12060	PARAFUSO",0,20,PERDEU," ",393.6,19.68
"86993027	PINO",0,2,PERDEU," ",644.6,322.3
"87613430	BUCHA",0,4,PERDEU," ",629.6,157.4
"379091A2	BUCHA",0,4,PERDEU," ",397.24,99.31
"117846A1	COXIM MOTOR",0,8,PERDEU," ",262.32,32.79
"75208192	ANEL ORING",0,10,PERDEU," ",75,7.5
"75287946	JUNTA",0,4,PERDEU," ",104.92,26.23
"75312697	JUNTA",0,4,PERDEU," ",224.84,56.21
"405112A1	TAMPA TANQUE",0,2,PERDEU," ",164.9,82.45
"225619A1	JUNTA ESFÉRICA",0,6,PERDEU," ",129.3,21.55
"86983366	TUBO",0,2,PERDEU," ",389.76,194.88
"86993022	PINO",0,2,PERDEU," ",659.58,329.79
"86993024	PINO",0,2,PERDEU," ",667.08,333.54
"341968A1	EMBOLO CILINDRO LEVANTE",0,2,PERDEU," ",292.32,146.16
"8603180	JUNTA",0,8,PERDEU," ",37.44,4.68
"8603181	JUNTA",0,8,PERDEU," ",67.44,8.43
"8603387	BOMBA TRANSMISSÃO",0,1,PERDEU," ",1930.04,1930.04
"336378A1	TAMPA DO CILINDRO",0,2,PERDEU," ",247.34,123.67
"87457102	BUCHA",0,4,PERDEU," ",1101.8,275.45
"MAO DE OBRA MECANICA",0,200,PERDEU," ",20238,101.19
"75312842 ROLAMENTO",0,2,DESCLASSIFICADO," ",202,101
"75325021 VÁLVULA DE ALÍVIO",0,1,DESCLASSIFICADO," ",1512,1512
"75208365 CREMALHEIRA",0,1,DESCLASSIFICADO," ",350,350
"75287720 ANEL",0,12,DESCLASSIFICADO," ",60,5
"75287711 ANEL",0,12,DESCLASSIFICADO," ",72,6
"75289383 EIXO",0,1,DESCLASSIFICADO," ",718,718
"75287702 RETENTOR",0,6,DESCLASSIFICADO," ",318,53
"75288479	ROLAMENTO",0,6,DESCLASSIFICADO," ",468,78
"75326525	RETENTOR",0,12,DESCLASSIFICADO," ",420,35
"75246450	BUCHA",0,3,DESCLASSIFICADO," ",252,84
"79102659	RETENTOR",0,6,DESCLASSIFICADO," ",228,38
"87625345	DISCO",0,10,DESCLASSIFICADO," ",1580,158
"87625346	PLACA",0,10,DESCLASSIFICADO," ",1270,127
"75208355	EIXO",0,1,DESCLASSIFICADO," ",368,368
"75288494	ANEL",0,12,DESCLASSIFICADO," ",72,6
"75288493	ANEL",0,12,DESCLASSIFICADO," ",84,7
"75289382	ENGRENAGEM",0,1,DESCLASSIFICADO," ",797,797
"75288480	ROLAMENTO",0,2,DESCLASSIFICADO," ",88,44
"75289443	VÁLVULA",0,1,DESCLASSIFICADO," ",356,356
"75288502	RETENTOR",0,3,DESCLASSIFICADO," ",210,70
"75289465	FLANGE",0,1,DESCLASSIFICADO," ",343,343
"75287719	ANEL",0,12,DESCLASSIFICADO," ",72,6
"87632371	CILINDRO DIREÇÃO",0,1,DESCLASSIFICADO," ",1133,1133
"87625354	PARAFUSO",0,90,DESCLASSIFICADO," ",810,9
"75250656	PORCA",0,90,DESCLASSIFICADO," ",540,6
"87633266	EIXO CARDÃ",0,1,DESCLASSIFICADO," ",856,856
"73163980	SUPORTE FERRO",0,1,DESCLASSIFICADO," ",267,267
"75208354	ROLAMENTO",0,6,DESCLASSIFICADO," ",744,124
"75286658	JUNTA CABEÇOTE",0,1,DESCLASSIFICADO," ",324,324
"75208126	JUNTA TAMPA DE VÁLVULAS",0,6,DESCLASSIFICADO," ",258,43
"73163981	SUPORTE FERRO",0,2,DESCLASSIFICADO," ",534,267
"75206879	JUNTA",0,6,DESCLASSIFICADO," ",36,6
"75254964	CINTA PRESILHA",0,1,DESCLASSIFICADO," ",108,108
"75289706	BOMBA INJETORA",0,1,DESCLASSIFICADO," ",9020,9020
"75208731	BOMBA ALIMENTADORA",0,1,DESCLASSIFICADO," ",422,422
"75289682	TUBO INJETOR",0,1,DESCLASSIFICADO," ",96,96
"75289684	TUBO INJETOR",0,1,DESCLASSIFICADO," ",96,96
"75289683	TUBO INJETOR",0,1,DESCLASSIFICADO," ",96,96
"75289687	TUBO INJETOR",0,1,DESCLASSIFICADO," ",96,96
"75289688	TUBO INJETOR",0,1,DESCLASSIFICADO," ",96,96
"75289689	TUBO INJETOR",0,1,DESCLASSIFICADO," ",96,96
"75286118	CHICOTE",0,1,DESCLASSIFICADO," ",201,201
"73163867	COXIM",0,10,DESCLASSIFICADO," ",540,54
"73163866	COXIM",0,10,DESCLASSIFICADO," ",500,50
"75324846	TUBO",0,2,DESCLASSIFICADO," ",312,156
"75324849	TUBO",0,2,DESCLASSIFICADO," ",208,104
"87354991	FLANGE",0,1,DESCLASSIFICADO," ",235,235
"73162805	MOTOR HIDRÁULICO",0,1,DESCLASSIFICADO," ",482,482
"73159101	VALVULA SOLENÓIDE",0,1,DESCLASSIFICADO," ",719,719
"75260330	COTOVELO",0,2,DESCLASSIFICADO," ",624,312
"75206837	CÁRTER",0,1,DESCLASSIFICADO," ",728,728
"75289675	JUNTA",0,1,DESCLASSIFICADO," ",71,71
"75206819	AMORTECEDOR",0,2,DESCLASSIFICADO," ",818,409
"75264240	MOTOR DE ARRANQUE",0,1,DESCLASSIFICADO," ",2360,2360
"75289094	MOTOR LIMPADOR",0,1,DESCLASSIFICADO," ",872,872
"75208113	TAMPA DE VÁLVULA",0,1,DESCLASSIFICADO," ",472,472
"J935449	ANEL",0,18,DESCLASSIFICADO," ",72,4
"76195604	CORREIA",0,6,DESCLASSIFICADO," ",528,88
"519381	ANEL",0,30,DESCLASSIFICADO," ",210,7
"86977781	ANEL",0,30,DESCLASSIFICADO," ",180,6
"75313634	VARETA",0,1,DESCLASSIFICADO," ",70,70
"75252238	CONEXAO",0,1,DESCLASSIFICADO," ",52,52
"73164400	TROCADOR DE CALOR",0,1,DESCLASSIFICADO," ",1688,1688
"70686384	TERMINAL",0,12,DESCLASSIFICADO," ",756,63
"73160779	LUVA",0,12,DESCLASSIFICADO," ",120,10
"73125852	ROLAMENTO",0,12,DESCLASSIFICADO," ",768,64
"73121925	ARRUELA",0,18,DESCLASSIFICADO," ",90,5
"70911040	PORCA",0,18,DESCLASSIFICADO," ",18,1
"73157027	TIRANTE",0,6,DESCLASSIFICADO," ",468,78
"73125849	ROLAMENTO",0,6,DESCLASSIFICADO," ",624,104
"J928161	SOLENÓIDE",0,1,DESCLASSIFICADO," ",725,725
"87632361	CILINDRO INCLINAÇÃO",0,1,DESCLASSIFICADO," ",1969,1969
"75257700	RADIADOR DE ÓLEO",0,1,DESCLASSIFICADO," ",4716,4716
"73164370	HÉLICE MOTOR",0,1,DESCLASSIFICADO," ",1072,1072
"75208341	TERMOSTATO",0,1,DESCLASSIFICADO," ",115,115
"J800976	BOMBA DÁGUA",0,2,DESCLASSIFICADO," ",1000,500
"75286312	TENSOR DA CORREIA",0,2,DESCLASSIFICADO," ",984,492
"75288512	ROLAMENTO",0,4,DESCLASSIFICADO," ",408,102
"75289439	VÁLVULA",0,1,DESCLASSIFICADO," ",2198,2198
"75249866	EIXO",0,2,DESCLASSIFICADO," ",1188,594
"75221734	HASTE",0,1,DESCLASSIFICADO," ",1112,1112
"75259844	SENSOR",0,1,DESCLASSIFICADO," ",711,711
"71103549	COROA E PINHÃO",0,1,DESCLASSIFICADO," ",3619,3619
"75241505	ALTERNADOR",0,1,DESCLASSIFICADO," ",1469,1469
"75289409	ENGRENAGEM",0,1,DESCLASSIFICADO," ",1809,1809
"75288896	RETENTOR",0,18,DESCLASSIFICADO," ",540,30
"75288885	ROLAMENTO",0,6,DESCLASSIFICADO," ",468,78
"75287708	DISCO SINTERIZADO",0,30,DESCLASSIFICADO," ",1620,54
"75312848	DISCO SINTERIZADO",0,30,DESCLASSIFICADO," ",1200,40
"75312848	DISCO SINTERIZADO",0,20,DESCLASSIFICADO," ",1000,50
"87671572	CUBO DE RODA DIANTEIRA",0,1,DESCLASSIFICADO," ",1575,1575
"76035007	ROLAMENTO",0,6,DESCLASSIFICADO," ",696,116
"75289647	VOLANTE MOTOR",0,1,DESCLASSIFICADO," ",1032,1032
"75289655	TURBINA",0,1,DESCLASSIFICADO," ",2696,2696
"87667592	CORRENTE",0,4,DESCLASSIFICADO," ",2492,623
"75289408	TAMBOR TRANSMISSÃO",0,1,DESCLASSIFICADO," ",3024,3024
"87647437	PONTA DE EIXO DIANTEIRA",0,2,DESCLASSIFICADO," ",2786,1393
"87625339	ENGRENAGEM",0,2,DESCLASSIFICADO," ",828,414
"71103527	ENGRENAGEM ANELAR",0,1,DESCLASSIFICADO," ",419,419
"75324054	BOMBA HIDRÁULICA",0,1,DESCLASSIFICADO," ",2536,2536
"75289697	TUBO",0,1,DESCLASSIFICADO," ",338,338
"75289699	VALVULA SOLENÓIDE",0,1,DESCLASSIFICADO," ",720,720
"75249889	CHICOTE FREIO",0,1,DESCLASSIFICADO," ",239,239
"75289673	ENGRENAGEM",0,1,DESCLASSIFICADO," ",756,756
"75286636	ENGRENAGEM",0,1,DESCLASSIFICADO," ",603,603
"75287712	PISTÃO",0,2,DESCLASSIFICADO," ",866,433
"75387753	MOLA PRATO",0,3,DESCLASSIFICADO," ",327,109
"75288824	CRUZETA",0,6,DESCLASSIFICADO," ",1008,168
"70927236	PARAFUSO",0,36,DESCLASSIFICADO," ",216,6
"70912441	ARRUELA",0,36,DESCLASSIFICADO," ",36,1
"75254572	INDICADOR DE PRESSÃO",0,1,DESCLASSIFICADO," ",1158,1158
"73125481	PLACA",0,24,DESCLASSIFICADO," ",1320,55
"73125480	PLACA",0,24,DESCLASSIFICADO," ",1488,62
"73126330	PARAFUSO",0,160,DESCLASSIFICADO," ",960,6
"87616831	CHAPA",0,16,DESCLASSIFICADO," ",480,30
"87616832	CHAPA",0,16,DESCLASSIFICADO," ",480,30
"75248931	SAPATA",0,4,DESCLASSIFICADO," ",2464,616
"73125482	CALÇO DESGASTE",0,24,DESCLASSIFICADO," ",2304,96
"73125483	CALÇO DE AJUSTE",0,64,DESCLASSIFICADO," ",384,6
"75266819	BARRA",0,2,DESCLASSIFICADO," ",2704,1352
"75266792	BARRA",0,2,DESCLASSIFICADO," ",1904,952
"75248811	CHAPA",0,18,DESCLASSIFICADO," ",792,44
"75248809	CALÇO",0,80,DESCLASSIFICADO," ",320,4
"75248810	PLACA",0,28,DESCLASSIFICADO," ",784,28
"75243732	SUPORTE",0,12,DESCLASSIFICADO," ",1416,118
"75248807	PLACA",0,24,DESCLASSIFICADO," ",1320,55
"75220700	JG REPARO",0,6,DESCLASSIFICADO," ",948,158
"75220797	JG REPARO",0,6,DESCLASSIFICADO," ",894,149
"73125891	INTERRUPTOR",0,1,DESCLASSIFICADO," ",623,623
"75252215	SENSOR VELOCIDADE",0,1,DESCLASSIFICADO," ",556,556
"75249995	FAROL L.D.",0,2,DESCLASSIFICADO," ",336,168
"75249994	FAROL L.E.",0,2,DESCLASSIFICADO," ",336,168
"73131968	ALARME DE RÉ",0,1,DESCLASSIFICADO," ",248,248
"75313348	PALHETA",0,2,DESCLASSIFICADO," ",296,148
"75286906	RESERVATÓRIO",0,1,DESCLASSIFICADO," ",615,615
"75207848	BICO INJETOR",0,6,DESCLASSIFICADO," ",3408,568
"75206879	JUNTA",0,6,DESCLASSIFICADO," ",48,8
"73164453	SILENCIOSO",0,1,DESCLASSIFICADO," ",790,790
"75323452	TUBO SAÍDA",0,1,DESCLASSIFICADO," ",216,216
"A162896	ABRAÇADEIRA",0,6,DESCLASSIFICADO," ",216,36
"75324192	PROTETOR",0,1,DESCLASSIFICADO," ",212,212
"73124881	VÁLVULA",0,1,DESCLASSIFICADO," ",711,711
"73125404	BUCHA",0,12,DESCLASSIFICADO," ",684,57
"73125400	PINO",0,12,DESCLASSIFICADO," ",468,39
"75252844	PINO",0,6,DESCLASSIFICADO," ",948,158
"75288868	JG REPARO",0,6,DESCLASSIFICADO," ",528,88
"75288901	JG REPARO",0,6,DESCLASSIFICADO," ",576,96
"75249884	CHICOTE ELÉTRICO",0,1,DESCLASSIFICADO," ",872,872
"73117176	CHAVE",0,1,DESCLASSIFICADO," ",339,339
"75254363	PARABRISA",0,1,DESCLASSIFICADO," ",1272,1272
"75311329	PARABRISA",0,1,DESCLASSIFICADO," ",648,648
"75310347	BORRACHA",0,2,DESCLASSIFICADO," ",302,151
"75206828	COLETOR ESCAPE",0,1,DESCLASSIFICADO," ",622,622
"75327635	CHICOTE ELÉTRICO MOTOR",0,1,DESCLASSIFICADO," ",208,208
"87682623	CHICOTE ELÉTRICO TRANSMISSÃO",0,1,DESCLASSIFICADO," ",371,371
"75289394	EIXO",0,1,DESCLASSIFICADO," ",621,621
"75289381	ENGRENAGEM",0,2,DESCLASSIFICADO," ",784,392
"75287707	PLACA DE ENCOSTO",0,6,DESCLASSIFICADO," ",1194,199
"73124679	ROLAMENTO",0,9,DESCLASSIFICADO," ",639,71
"73164343	RADIADOR DÁGUA",0,1,DESCLASSIFICADO," ",3896,3896
"73124672	RASPADOR",0,24,DESCLASSIFICADO," ",216,9
"73125712	PARAFUSO",0,24,DESCLASSIFICADO," ",312,13
