descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"YN35V00004S363	ANEL O",0,20,VENCEU," ",178.2,8.91
"2852037	JOGO DE ANÉIS",0,3,VENCEU," ",591.12,197.04
"2853375	VOLANTE DO MOTOR",0,1,VENCEU," ",1289.18,1289.18
"4897178	VEDADOR",0,8,VENCEU," ",213.84,26.73
"2852221	CREMALHEIRA",0,2,VENCEU," ",653.5,326.75
"2852364	PARAFUSO",0,20,VENCEU," ",79.2,3.96
"4895360	ISOLADOR",0,16,VENCEU," ",253.44,15.84
"2852033	JUNTA DA TAMPA",0,16,VENCEU," ",300.96,18.81
"4895361	HASTE",0,8,VENCEU," ",887.2,110.9
"4890832	RETENTOR",0,4,VENCEU," ",479.24,119.81
"4890189	SENSOR ROTAÇÃO",0,1,VENCEU," ",402.99,402.99
"4891353	PARAFUSO",0,10,VENCEU," ",168.3,16.83
"4897179	VEDADOR",0,8,VENCEU," ",198,24.75
"2830920	JUNTA CABEÇOTE",0,2,VENCEU," ",805.98,402.99
"4895336	ESPAÇADOR",0,16,VENCEU," ",348.48,21.78
"2855531	PISTAO",0,2,VENCEU," ",1542.66,771.33
"2830266	BOMBA ALIMENTADORA",0,2,VENCEU," ",768.36,384.18
"4896616	ENGRENAGEM BOMBA INJETORA",0,1,VENCEU," ",770.34,770.34
"ZD12P01100	ANEL ORING",0,20,VENCEU," ",49.6,2.48
"ZD12P01200	ANEL ORING",0,20,VENCEU," ",49.6,2.48
"ZD12P00600	ANEL ORING",0,20,VENCEU," ",29.8,1.49
"2856014	BOMBA INJETORA",0,1,VENCEU," ",11212.54,11212.54
"2855881	SUPORTE",0,2,VENCEU," ",718.86,359.43
"4897480	BOMBA DE ÓLEO",0,1,VENCEU," ",783.21,783.21
"2855399	BICO INJETOR",0,4,VENCEU," ",2079.32,519.83
"2856176	ESPAÇADOR",0,4,VENCEU," ",225.76,56.44
"4892318	ALTERNADOR",0,1,VENCEU," ",1949.62,1949.62
"2991636	ROLAMENTO",0,4,VENCEU," ",499.04,124.76
"2991637	ROLAMENTO",0,4,VENCEU," ",376.24,94.06
"2853447	POLIA",0,2,VENCEU," ",467.36,233.68
"4899052	JUNTA",0,6,VENCEU," ",71.28,11.88
"4899079	PARAFUSO",0,10,VENCEU," ",69.3,6.93
"2852885	JUNTA",0,6,VENCEU," ",71.28,11.88
"99498110	SOLENOIDE",0,2,VENCEU," ",3178.4,1589.2
"2852405	MOTOR DE PARTIDA",0,1,VENCEU," ",2926.9,2926.9
"2853124	TUBO DE RETORNO",0,2,VENCEU," ",627.76,313.88
"2853439	CABEÇOTE FILTRO",0,1,VENCEU," ",547.56,547.56
"2854355	VÁLVULA TERMOSTÁTICA",0,2,VENCEU," ",310.9,155.45
"2854072	ANEL RETENTOR",0,10,VENCEU," ",89.1,8.91
"YN02C02035S001	VIDRO",0,1,VENCEU," ",670.34,670.34
"2856090	TURBINA",0,1,VENCEU," ",4044.79,4044.79
"4892426	CUBO",0,2,VENCEU," ",1295.12,647.56
"2853288	POLIA",0,2,VENCEU," ",746.58,373.29
"2853176	POLIA VIRABREQUIM",0,1,VENCEU," ",369.33,369.33
"4896622	ENGRENAGEM DO COMANDO",0,1,VENCEU," ",750.54,750.54
"2852245	POLIA",0,2,VENCEU," ",417.84,208.92
"2852398	TENSOR",0,2,VENCEU," ",881.24,440.62
"2852397	GUIA",0,2,VENCEU," ",499.04,249.52
"2853208	CORREIA",0,4,VENCEU," ",649.56,162.39
"4892732	ROLAMENTO",0,4,VENCEU," ",479.24,119.81
"2854424	PARAFUSO",0,10,VENCEU," ",158.4,15.84
"ZM73C12030	PARAFUSO",0,16,VENCEU," ",253.44,15.84
"24100P1006F1	VÁLVULA DE FREIO",0,1,VENCEU," ",3703.19,3703.19
"YM30V00008S339	RETENTOR",0,24,VENCEU," ",498.96,20.79
"YN52S00045F1	SENSOR NÍVEL COMBUSTÍVEL",0,1,VENCEU," ",360.42,360.42
"YM30P01007F1	ACOPLAMENTO BOMBA HIDRÁULICA",0,1,VENCEU," ",1759.51,1759.51
"YN30V00105F1	VÁLVULA PILOTO",0,1,VENCEU," ",3130.88,3130.88
"2830559	JUNTA",0,4,VENCEU," ",146.56,36.64
"4896409	JUNTA",0,4,VENCEU," ",138.64,34.66
"2853427	VARETA NÍVEL DE ÓLEO",0,2,VENCEU," ",223.78,111.89
"2852533	ARRUELA",0,10,VENCEU," ",128.7,12.87
"YN05P00058S003	RADIADOR DÁGUA",0,1,VENCEU," ",4479.47,4479.47
"YB02B01085P1	PINO",0,2,VENCEU," ",1489.2,744.6
"2445R220D3	ANEL ORING",0,16,VENCEU," ",190.08,11.88
"2445R220D4	ANEL ORING",0,16,VENCEU," ",174.24,10.89
"2445R220D2	ANEL ORING",0,16,VENCEU," ",174.24,10.89
"MAO DE OBRA MECANICA",0,300,VENCEU," ",30300,101
"A5182	CALÇO",0,32,DESCLASSIFICADO," ",256,8
"A5183	CALÇO",0,32,DESCLASSIFICADO," ",256,8
"B5188	RETENTOR",0,8,DESCLASSIFICADO," ",216,27
"P840012	CONE",0,4,DESCLASSIFICADO," ",336,84
"P830011	CAPA",0,4,DESCLASSIFICADO," ",212,53
"P830012	CAPA",0,4,DESCLASSIFICADO," ",184,46
"B5187	RETENTOR",0,4,DESCLASSIFICADO," ",168,42
"P840013	CONE",0,4,DESCLASSIFICADO," ",348,87
"C5086	PINO DE GIRO",0,2,DESCLASSIFICADO," ",2236,1118
"A5185	BUCHA",0,4,DESCLASSIFICADO," ",184,46
"A5176	PINO",0,2,DESCLASSIFICADO," ",258,129
"P300001	GRAXEIRA",0,30,DESCLASSIFICADO," ",75,2.5
"P432405	PARAFUSO",0,10,DESCLASSIFICADO," ",40,4
"P114005	ARRUELA",0,30,DESCLASSIFICADO," ",30,1
"P128001	BUCHA",0,6,DESCLASSIFICADO," ",204,34
"A5173	PINO",0,4,DESCLASSIFICADO," ",108,27
"A5163	PINO",0,4,DESCLASSIFICADO," ",272,68
"A5167	BUCHA",0,4,DESCLASSIFICADO," ",108,27
"P817058	RETENTOR",0,10,DESCLASSIFICADO," ",80,8
"P840034	CONE",0,8,DESCLASSIFICADO," ",680,85
"P830029	CAPA",0,8,DESCLASSIFICADO," ",360,45
"P590007	PARAFUSO",0,30,DESCLASSIFICADO," ",240,8
"P790016	PORCA",0,30,DESCLASSIFICADO," ",120,4
"C12743	CUBO",0,4,DESCLASSIFICADO," ",2708,677
"P830007	CAPA",0,4,DESCLASSIFICADO," ",484,121
"P840006	CONE",0,4,DESCLASSIFICADO," ",304,76
"B8840	ENGRENAGEM",0,2,DESCLASSIFICADO," ",2420,1210
"D8842	EIXO",0,2,DESCLASSIFICADO," ",2890,1445
"P817060	RETENTOR",0,4,DESCLASSIFICADO," ",268,67
"P830009	CAPA",0,4,DESCLASSIFICADO," ",168,42
"P840009	CONE",0,4,DESCLASSIFICADO," ",320,80
"P817050	RETENTOR",0,4,DESCLASSIFICADO," ",124,31
"C12740	CUBO",0,4,DESCLASSIFICADO," ",2768,692
"C12739	TAMBOR",0,4,DESCLASSIFICADO," ",3596,899
"P341002	JG LONA",0,4,DESCLASSIFICADO," ",272,68
"C30009137	EIXO CARDÃ",0,1,DESCLASSIFICADO," ",1201,1201
"C30008970	EIXO CARDÃ",0,1,DESCLASSIFICADO," ",1285,1285
"Z53101011	PLACA DO CONVERSOR",0,1,DESCLASSIFICADO," ",256,256
"Z91250013	ABRAÇADEIRA",0,10,DESCLASSIFICADO," ",70,7
"C10008743	MANGUEIRA RADIADOR INF.",0,2,DESCLASSIFICADO," ",168,84
"C30007244	SILENCIOSO",0,1,DESCLASSIFICADO," ",481,481
"C30011383	RADIADOR DE ÓLEO",0,1,DESCLASSIFICADO," ",1422,1422
"C20011050	RADIADOR DÁGUA",0,1,DESCLASSIFICADO," ",3399,3399
"Z98720003	TAMPA RADIADOR",0,4,DESCLASSIFICADO," ",92,23
"C10008742	MANGUEIRA RADIADOR SUP.",0,2,DESCLASSIFICADO," ",160,80
"Z94210003	MOTOR PARTIDA",0,1,DESCLASSIFICADO," ",1540,1540
"Z91102001	ALTERNADOR",0,1,DESCLASSIFICADO," ",1131,1131
"Z91642001	CRUZETA",0,8,DESCLASSIFICADO," ",680,85
"Z92290001	CABO ESTRANGULADOR",0,2,DESCLASSIFICADO," ",210,105
"Z91711005	CREMALHEIRA",0,1,DESCLASSIFICADO," ",414,414
"Z96261046	PARAFUSO",0,20,DESCLASSIFICADO," ",160,8
"P124207	BOMBA INJETORA",0,1,DESCLASSIFICADO," ",6711,6711
"P124104	BOMBA ALIMENTADORA",0,2,DESCLASSIFICADO," ",506,253
"P887140	TUBO",0,2,DESCLASSIFICADO," ",136,68
"P887141	TUBO",0,2,DESCLASSIFICADO," ",136,68
"98871096	TUBO",0,2,DESCLASSIFICADO," ",136,68
"98871097	TUBO",0,2,DESCLASSIFICADO," ",136,68
"98871098	TUBO",0,2,DESCLASSIFICADO," ",136,68
"98871099	TUBO",0,2,DESCLASSIFICADO," ",136,68
"P140105	COLETOR ESCAPE",0,1,DESCLASSIFICADO," ",776,776
"P320077	JUNTA",0,4,DESCLASSIFICADO," ",52,13
"P123522	BOMBA DE ÓLEO",0,1,DESCLASSIFICADO," ",633,633
"P310021	INTERRRUPTOR PRESSÃO ÓLEO",0,2,DESCLASSIFICADO," ",176,88
"Z91235021	BOMBA DÁGUA",0,2,DESCLASSIFICADO," ",672,336
"Z96898012	POLIA",0,1,DESCLASSIFICADO," ",213,213
"Z93040004	HÉLICE",0,1,DESCLASSIFICADO," ",829,829
"Z91713011	CORREIA",0,4,DESCLASSIFICADO," ",336,84
"Z98910006	TERMOSTATO",0,2,DESCLASSIFICADO," ",184,92
"P311101	INTERRRUPTOR TEMP. DÁGUA",0,2,DESCLASSIFICADO," ",286,143
"C40005217	RESERVATÓRIO",0,1,DESCLASSIFICADO," ",291,291
"Z91235017	BOMBA HIDRÁULICA",0,1,DESCLASSIFICADO," ",1436,1436
"C10006220	JUNTA",0,4,DESCLASSIFICADO," ",32,8
"C10005173	PINO",0,4,DESCLASSIFICADO," ",136,34
"Z91280001	BUCHA",0,4,DESCLASSIFICADO," ",148,37
"Z50840297	ENGRENAGEM",0,1,DESCLASSIFICADO," ",639,639
"P302022	HASTE",0,1,DESCLASSIFICADO," ",441,441
"P213016	EMBOLO",0,2,DESCLASSIFICADO," ",222,111
"A15137	REPARO HIDRÁULICO",0,2,DESCLASSIFICADO," ",138,69
"Z98900006	VÁLVULA DIRECIONAL",0,1,DESCLASSIFICADO," ",2155,2155
"C10014659	ROLAMENTO DE ACIONAMENTO",0,4,DESCLASSIFICADO," ",652,163
"C20009713	ENGRENAGEM DE ACIONAMENTO",0,2,DESCLASSIFICADO," ",852,426
"Z98500090	ROLAMENTO",0,4,DESCLASSIFICADO," ",376,94
"Z98170028	RETENTOR",0,4,DESCLASSIFICADO," ",168,42
"Z50440298	ENGRENAGEM",0,2,DESCLASSIFICADO," ",1232,616
"Z50050627	ROLAMENTO",0,4,DESCLASSIFICADO," ",272,68
"Z60170059	EIXO",0,4,DESCLASSIFICADO," ",272,68
"Z92110065	ENGRENAGEM TRANSMISSÃO",0,2,DESCLASSIFICADO," ",1598,799
"Z98300070	CAPA",0,4,DESCLASSIFICADO," ",152,38
"Z98400083	CONE",0,4,DESCLASSIFICADO," ",244,61
"Z92120051	EIXO",0,2,DESCLASSIFICADO," ",698,349
"Z91135005	ARRUELA",0,10,DESCLASSIFICADO," ",100,10
"Z98620013	ROLAMENTO",0,4,DESCLASSIFICADO," ",484,121
"Z50440244	ENGRENAGEM",0,1,DESCLASSIFICADO," ",1277,1277
"Z60170064	EIXO PILOTO",0,1,DESCLASSIFICADO," ",956,956
"Z91150020	ANEL",0,20,DESCLASSIFICADO," ",280,14
"Z92030014	PLACA",0,36,DESCLASSIFICADO," ",1620,45
"Z92030013	PLACA",0,36,DESCLASSIFICADO," ",1296,36
"Z50280096	CUBO",0,2,DESCLASSIFICADO," ",1308,654
"Z50280097	PISTÃO",0,2,DESCLASSIFICADO," ",726,363
"Z98654006	SAPATA DE FREIO",0,4,DESCLASSIFICADO," ",884,221
"Z98171080	RETENTOR",0,8,DESCLASSIFICADO," ",216,27
"Z91732002	CORRENTE",0,4,DESCLASSIFICADO," ",2568,642
"C30004729	ENGRENAGEM",0,2,DESCLASSIFICADO," ",2494,1247
"C8968	SEMI EIXO DIFERENCIAL",0,2,DESCLASSIFICADO," ",3770,1885
"P170803	COROA E PINHÃO",0,1,DESCLASSIFICADO," ",3123,3123
"P211009	ENGRENAGEM",0,4,DESCLASSIFICADO," ",1452,363
"P211010	ENGRENAGEM",0,2,DESCLASSIFICADO," ",626,313
"P830007	ROLAMENTO",0,4,DESCLASSIFICADO," ",516,129
"P817013	RETENTOR",0,4,DESCLASSIFICADO," ",228,57
"Z91390003	CILINDRO MESTRE",0,2,DESCLASSIFICADO," ",1748,874
"Z91380002	REFORÇADOR DE FREIO",0,2,DESCLASSIFICADO," ",1398,699
"P642004	VÁLVULA PEDAL DE FREIO",0,2,DESCLASSIFICADO," ",1200,600
"Z91391009	CILINDRO DE RODA L.E.",0,4,DESCLASSIFICADO," ",544,136
"Z91391010	CILINDRO DE RODA L.D.",0,4,DESCLASSIFICADO," ",544,136
"Z93410006	JG DE LONA",0,8,DESCLASSIFICADO," ",544,68
"Z98930059	VÁLVULA REGULADORA PRESSÃO",0,2,DESCLASSIFICADO," ",442,221
"Z93021004	HASTE DE FREIO",0,8,DESCLASSIFICADO," ",424,53
"MAO DE OBRA MECANICA",0,300,DESCLASSIFICADO," ",30600,102
"2583562	AMORTECEDOR",0,4,PERDEU," ",1074.52,268.63
"2583457	RADIADOR",0,1,PERDEU," ",2187.13,2187.13
"2086176	TERMINAL",0,8,PERDEU," ",156.32,19.54
"2298757	SENSOR",0,1,PERDEU," ",475.72,475.72
"7M7410	BUJÃO",0,8,PERDEU," ",296.96,37.12
"4K8864	ABRAÇADEIRA",0,10,PERDEU," ",78.1,7.81
"2584071	PARABRISA",0,1,PERDEU," ",1355.84,1355.84
"1707666	TAMPA",0,2,PERDEU," ",166.06,83.03
"328139	CREMALHEIRA",0,2,PERDEU," ",525.54,262.77
"1429193	JG. REP. CIL.  LEVANTE",0,6,PERDEU," ",662.28,110.38
"2582514	CILINDRO LEVANTE L.E.",0,1,PERDEU," ",1484.79,1484.79
"2582515	CILINDRO LEVANTE L.D.",0,1,PERDEU," ",1484.79,1484.79
"1922613	SILENCIOSO",0,1,PERDEU," ",585.12,585.12
"2035492	ALTERNADOR",0,1,PERDEU," ",2031.81,2031.81
"1559433	ROLAMENTO",0,10,PERDEU," ",869.4,86.94
"1559432	ROLAMENTO",0,10,PERDEU," ",1025.7,102.57
"2584126	CHICOTE ELÉTRICO",0,1,PERDEU," ",2722.43,2722.43
"1659069	CERDAS NYLON",0,12,PERDEU," ",820.56,68.38
"1659070	CERDAS DE AÇO",0,12,PERDEU," ",761.88,63.49
"8T4133	PORCA",0,10,PERDEU," ",39.1,3.91
"2076154	VISOR DE ÓLEO",0,1,PERDEU," ",218.81,218.81
"2583555	AMORTECEDOR",0,4,PERDEU," ",906.52,226.63
"1227052	ESPAÇADOR",0,8,PERDEU," ",156.32,19.54
"1526739	RETENTOR",0,4,PERDEU," ",582.2,145.55
"2020920	JUNTA",0,4,PERDEU," ",214.92,53.73
"1707612	VARETA",0,1,PERDEU," ",185.6,185.6
"1428865	HÉLICE",0,2,PERDEU," ",1051.08,525.54
"2583761	AMORTECEDOR",0,4,PERDEU," ",1094.04,273.51
"1532682	AMORTECEDOR",0,4,PERDEU," ",1137.04,284.26
"694080	CONEXÃO",0,8,PERDEU," ",328.24,41.03
"2324901	ABRAÇADEIRA",0,10,PERDEU," ",78.1,7.81
"8T4136	PARAFUSO",0,20,PERDEU," ",97.6,4.88
"8T4121	PARAFUSO",0,10,PERDEU," ",166.1,16.61
"2634996	ACOPLAMENTO",0,2,PERDEU," ",783.42,391.71
"2258014	CHICOTE ELÉTRICO",0,1,PERDEU," ",2353.19,2353.19
"3K0360	ANEL O",0,12,PERDEU," ",58.56,4.88
"2582781	TUBO",0,2,PERDEU," ",386.82,193.41
"1591752	SENSOR TEMP. DÁGUA",0,2,PERDEU," ",836.16,418.08
"1429024	MUNHÃO",0,1,PERDEU," ",1366.59,1366.59
"2644320	ESPAÇADOR",0,4,PERDEU," ",449.36,112.34
"1555652	RETENTOR",0,10,PERDEU," ",1103.8,110.38
"1177756	FLANGE",0,1,PERDEU," ",1307,1307
"1428719	PLACA",0,2,PERDEU," ",738.48,369.24
"MAO DE OBRA MECANICA",0,200,PERDEU," ",19146,95.73
"117846A1	COXIM",0,4,PERDEU," ",131.4,32.85
"J283569	JUNTA CABEÇOTE",0,1,PERDEU," ",201.91,201.91
"75287967	PARAFUSO",0,4,PERDEU," ",50.24,12.56
"71100640	ANEL",0,4,PERDEU," ",30.92,7.73
"75287966	JUNTA DA TAMPA",0,4,PERDEU," ",57.96,14.49
"J283767	JUNTA DA TAMPA LATERAL",0,4,PERDEU," ",34.76,8.69
"J938153	JUNTA DA TAMPA COLETOR",0,4,PERDEU," ",30.92,7.73
"J357056	VARETA NÍVEL ÓLEO MOTOR",0,1,PERDEU," ",139.11,139.11
"75287869	ANEL O",0,10,PERDEU," ",38.6,3.86
"75208372	TAMPA",0,1,PERDEU," ",195.15,195.15
"J938162	JUNTA CÁRTER",0,2,PERDEU," ",102.4,51.2
"71100956	RETENTOR",0,1,PERDEU," ",51.2,51.2
"75208192	ANEL O",0,10,PERDEU," ",77.3,7.73
"75206842	ANEL O",0,10,PERDEU," ",38.6,3.86
"75285215	RETENTOR",0,1,PERDEU," ",178.72,178.72
"71100941	JUNTA",0,2,PERDEU," ",23.18,11.59
"75208188	RETENTOR",0,1,PERDEU," ",65.69,65.69
"75286656	RETENTOR",0,1,PERDEU," ",80.18,80.18
"75208365	CREMALHEIRA",0,1,PERDEU," ",204.81,204.81
"75208362	PARAFUSO",0,10,PERDEU," ",48.3,4.83
"J914494	POLIA",0,1,PERDEU," ",140.08,140.08
"85826303	CABO ACELERADOR",0,1,PERDEU," ",129.45,129.45
"75263269	MANGUEIRA FILTRO DE AR",0,1,PERDEU," ",166.16,166.16
"71100951	BOMBA ALIMENTADORA",0,2,PERDEU," ",421.2,210.6
"75285747	JUNTA",0,2,PERDEU," ",13.52,6.76
"71101716	BOMBA INJETORA",0,1,PERDEU," ",4809.07,4809.07
"E158792	VÁLVULA SOLENÓIDE",0,1,PERDEU," ",94.67,94.67
"71101613	TURBINA",0,1,PERDEU," ",2084.77,2084.77
"75287863	JUNTA",0,2,PERDEU," ",15.46,7.73
"71101615	TUBO DE LUBRIFICAÇÃO",0,1,PERDEU," ",323.63,323.63
"75287974	JUNTA COLETOR",0,4,PERDEU," ",46.36,11.59
"75287975	PARAFUSO",0,4,PERDEU," ",23.2,5.8
"392301A1	TUBO DE SAÍDA",0,1,PERDEU," ",107.23,107.23
"87348962	SILENCIOSO",0,1,PERDEU," ",571.91,571.91
"J937027	BOMBA DE ÓLEO",0,1,PERDEU," ",490.76,490.76
"75208384	PARAFUSO",0,10,PERDEU," ",48.3,4.83
"75287942	JUNTA TROCADOR",0,1,PERDEU," ",32.85,32.85
"75287945	JUNTA TROCADOR",0,1,PERDEU," ",32.85,32.85
"71101711	TROCADOR DE CALOR",0,1,PERDEU," ",911,911
"75264113	DEFLETOR",0,1,PERDEU," ",972.83,972.83
"75264112	RADIADOR DÁGUA",0,1,PERDEU," ",3410.21,3410.21
"75262868	MANGUEIRA RADIADOR SUPERIOR",0,2,PERDEU," ",162.3,81.15
"75262869	MANGUEIRA RADIADOR INFERIOR",0,2,PERDEU," ",154.58,77.29
"131084A2	RESERVATÓRIO DÁGUA",0,1,PERDEU," ",269.53,269.53
"75264466	HÉLICE",0,1,PERDEU," ",246.35,246.35
"75287880	ANEL O",0,4,PERDEU," ",30.92,7.73
"71100619	BOMBA DÁGUA",0,2,PERDEU," ",475.3,237.65
"71101603	TERMOSTATO",0,1,PERDEU," ",94.67,94.67
"75287885	RETENTOR",0,2,PERDEU," ",69.56,34.78
"75310005	POLIA",0,1,PERDEU," ",162.3,162.3
"75286363	TENSOR",0,1,PERDEU," ",252.14,252.14
"75206859	CORREIA",0,2,PERDEU," ",131.38,65.69
"9968311	BOMBA TRANSMISSÃO",0,1,PERDEU," ",490.76,490.76
"9968268	ROLAMENTO",0,2,PERDEU," ",202.88,101.44
"9968281	ENGRENAGEM",0,1,PERDEU," ",878.15,878.15
"9968347	EIXO",0,1,PERDEU," ",1167.01,1167.01
"9968290	DISCO",0,10,PERDEU," ",405.7,40.57
"9968289	DISCO",0,10,PERDEU," ",289.8,28.98
"9968304	ROLAMENTO",0,2,PERDEU," ",129.46,64.73
"9968294	EMBOLO",0,1,PERDEU," ",285.96,285.96
"87408557	HASTE NÍVEL ÓLEO TRANSMISSÃO",0,1,PERDEU," ",97.57,97.57
"85805847	COIFA",0,1,PERDEU," ",66.66,66.66
"85820155	EIXO CARDÃ TRANSMISSÃO",0,1,PERDEU," ",1094.55,1094.55
"85820157	FLANGE",0,1,PERDEU," ",272.43,272.43
"9968410	Cruzeta",0,4,PERDEU," ",162.28,40.57
"85801574	ABRAÇADEIRA",0,10,PERDEU," ",86.9,8.69
"85801575	PARAFUSO",0,10,PERDEU," ",48.3,4.83
"9967990	ARRUELA",0,10,PERDEU," ",260.8,26.08
"9967992	LUVA",0,1,PERDEU," ",89.84,89.84
"9967993	ESPAÇADOR",0,1,PERDEU," ",95.64,95.64
"9967994	ARRUELA",0,2,PERDEU," ",133.32,66.66
"9967672	RESPIRO",0,1,PERDEU," ",33.81,33.81
"9967673	ARRUELA",0,2,PERDEU," ",25.12,12.56
"85824469	BUCHA",0,4,PERDEU," ",142.96,35.74
"85805969	BUCHA",0,4,PERDEU," ",115.92,28.98
"85824343	RETENTOR",0,2,PERDEU," ",100.48,50.24
"9967678	BUCHA",0,4,PERDEU," ",239.6,59.9
"9967679	ARRUELA",0,2,PERDEU," ",23.18,11.59
"9968006	ARRUELA",0,2,PERDEU," ",133.32,66.66
"9968010	ESPAÇADOR",0,1,PERDEU," ",98.54,98.54
"9968008	ANEL",0,2,PERDEU," ",11.6,5.8
"9968007	LUVA",0,1,PERDEU," ",87.91,87.91
"85805974	BARRA DIREÇÃO CONJUNTO",0,4,PERDEU," ",954.48,238.62
"85805975	TIRANTE",0,4,PERDEU," ",398,99.5
"85805977	TERMINAL",0,4,PERDEU," ",378.68,94.67
"85805980	PIVO SUPERIOR",0,1,PERDEU," ",128.49,128.49
"85805983	PIVO INFERIOR",0,1,PERDEU," ",128.49,128.49
"85805988	BUCHA",0,2,PERDEU," ",57.96,28.98
"85824345	RETENTOR",0,2,PERDEU," ",52.16,26.08
"85813060	COROA E PINHÃO",0,1,PERDEU," ",1570.82,1570.82
"9968047	ROLAMENTO",0,1,PERDEU," ",131.38,131.38
"9968049	FLANGE",0,1,PERDEU," ",271.46,271.46
"85824346	RETENTOR",0,1,PERDEU," ",52.17,52.17
"85806004	KIT ENGRENAGENS",0,1,PERDEU," ",1093.59,1093.59
"85805993	SEMI EIXO COMPLETO",0,1,PERDEU," ",984.42,984.42
"85827069	SEMI EIXO LONGO",0,1,PERDEU," ",426.03,426.03
"85805977	SEMI EIXO CURTO",0,2,PERDEU," ",427,213.5
"85805996	CRUZETA",0,4,PERDEU," ",146.84,36.71
"85827070	FORQUILHA",0,1,PERDEU," ",218.33,218.33
"85817697	ARRUELA",0,2,PERDEU," ",17.38,8.69
"85805999	ARRUELA",0,2,PERDEU," ",17.38,8.69
"85806000	ANEL TRAVA",0,4,PERDEU," ",19.32,4.83
"85827067	RETENTOR",0,2,PERDEU," ",204.8,102.4
"85806002	ROLAMENTO",0,2,PERDEU," ",291.76,145.88
"85806003	CUBO DE RODA",0,1,PERDEU," ",344.89,344.89
"9968070	PRISIONEIRO",0,10,PERDEU," ",58,5.8
"9968071	PORCA",0,10,PERDEU," ",38.6,3.86
"85805711	ANEL O",0,10,PERDEU," ",48.3,4.83
"85806006	ANEL TRAVA",0,10,PERDEU," ",38.6,3.86
"85817698	ENGRENAGEM",0,2,PERDEU," ",396.08,198.04
"85806008	ENGRENAGEM",0,2,PERDEU," ",683.98,341.99
"85806009	BUCHA",0,6,PERDEU," ",115.92,19.32
"85806010	PARAFUSO",0,6,PERDEU," ",28.98,4.83
"85806011	PORTA SATÉLITE",0,1,PERDEU," ",580.6,580.6
"9968074	PINO",0,2,PERDEU," ",133.32,66.66
"85806014	ENGRENAGEM",0,6,PERDEU," ",568.02,94.67
"9968084	ARRUELA",0,6,PERDEU," ",34.8,5.8
"85806016	CHAPA",0,3,PERDEU," ",46.38,15.46
"81866390	RETENTOR RODA TRASEIRA",0,2,PERDEU," ",189.34,94.67
"81818397	ROLAMENTO",0,2,PERDEU," ",144.9,72.45
"86539458	PARAFUSO",0,10,PERDEU," ",58,5.8
"47123297	DISCO",0,10,PERDEU," ",434.7,43.47
"81874478	DISCO",0,10,PERDEU," ",425.1,42.51
"81875252	ANEL",0,6,PERDEU," ",179.7,29.95
"81875253	ANEL",0,6,PERDEU," ",40.56,6.76
"81803334	EIXO",0,1,PERDEU," ",654.03,654.03
"81803413	CONE",0,1,PERDEU," ",242.48,242.48
"81803420	CAPA",0,1,PERDEU," ",124.62,124.62
"80510892	CAPA",0,1,PERDEU," ",132.35,132.35
"80510884	CONE",0,1,PERDEU," ",227.99,227.99
"83958890	COROA E PINHÃO",0,1,PERDEU," ",2041.29,2041.29
"81824478	ROLAMENTO",0,1,PERDEU," ",136.22,136.22
"83949810	FLANGE",0,1,PERDEU," ",113.03,113.03
"81834073	RETENTOR",0,2,PERDEU," ",86.94,43.47
"82003369	RESERVATÓRIO DE FREIO",0,1,PERDEU," ",204.81,204.81
"85806176	TAMPA DO RESERVATÓRIO",0,1,PERDEU," ",72.45,72.45
"85805257	CILINDRO MESTRE",0,2,PERDEU," ",407.68,203.84
"85804646	CABO DE FREIO MÃO",0,1,PERDEU," ",190.31,190.31
"85813132	COIFA",0,1,PERDEU," ",132.35,132.35
"85819629	CABO TRAVA",0,1,PERDEU," ",284.02,284.02
"85819477	TERMINAL",0,4,PERDEU," ",81.16,20.29
"85700728	BUCHA",0,2,PERDEU," ",152.64,76.32
"85801110	BUCHA",0,2,PERDEU," ",102.4,51.2
"81875248	RETENTOR",0,2,PERDEU," ",17.38,8.69
"83910645	BUCHA",0,2,PERDEU," ",110.14,55.07
"85803196	BUCHA",0,2,PERDEU," ",73.42,36.71
"70930370	ARRUELA",0,10,PERDEU," ",9.7,0.97
"85801029	BUCHA",0,2,PERDEU," ",65.7,32.85
"85801025	RETENTOR",0,2,PERDEU," ",15.46,7.73
"85803197	BUCHA",0,2,PERDEU," ",61.82,30.91
"85803193	BUCHA",0,2,PERDEU," ",79.22,39.61
"85803192	PINO",0,2,PERDEU," ",129.46,64.73
"11066276	ANEL",0,4,PERDEU," ",15.44,3.86
"70928844	ARRUELA",0,4,PERDEU," ",19.32,4.83
"85801076	PINO",0,1,PERDEU," ",142.98,142.98
"85803194	PINO",0,2,PERDEU," ",86.94,43.47
"85801026	PINO",0,1,PERDEU," ",138.15,138.15
"49581226	ARRUELA",0,10,PERDEU," ",24.2,2.42
"81911019	ANEL TRAVA",0,10,PERDEU," ",24.2,2.42
"70914465	GRAXEIRA",0,20,PERDEU," ",29,1.45
"85801079	PINO",0,1,PERDEU," ",209.64,209.64
"85803198	ANEL TRAVA",0,10,PERDEU," ",24.2,2.42
"85803195	ANEL TRAVA",0,10,PERDEU," ",24.2,2.42
"85802872	PINO",0,2,PERDEU," ",156.5,78.25
