descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"ZGAQ00769	ROLAMENTO",1343161,5745,8,ATIVO,UNIDADE,1335.04,166.88
"ZGAQ01389	FLANGE",1343162,5744,2,ATIVO,UNIDADE,799.06,399.53
"1006C1	CRUZETA",1343163,5743,8,ATIVO,UNIDADE,1193.6,149.2
"ZTAM00223	PISTÃO",1343164,5770,6,ATIVO,UNIDADE,950.4,158.4
"3976789	COLETOR ESCAPE",1343165,5802,1,ATIVO,UNIDADE,1113.73,1113.73
"ZTAM00221	ANEL",1343166,5771,6,ATIVO,UNIDADE,250.32,41.72
"ZTAM00127	PARAFUSO",1343167,5773,36,ATIVO,UNIDADE,610.92,16.97
"4899226	JUNTA TAMPA VÁLVULA",1343168,5800,2,ATIVO,UNIDADE,172.54,86.27
"4037469	TURBINA",1343169,5799,1,ATIVO,UNIDADE,3011.67,3011.67
"3976089	BOMBA DE ÓLEO",1343170,5798,1,ATIVO,UNIDADE,611.67,611.67
"3974127	JUNTA",1343171,5797,4,ATIVO,UNIDADE,155.56,38.89
"2830559	JUNTA",1343172,5796,4,ATIVO,UNIDADE,155.56,38.89
"3008468	ISOLADOR",1343173,5795,16,ATIVO,UNIDADE,180.96,11.31
"4890832	RETENTOR",1343174,5794,4,ATIVO,UNIDADE,336.6,84.15
"3905427	CREMALHEIRA",1343175,5793,2,ATIVO,UNIDADE,783.5,391.75
"3974765	BOMBA DE INJEÇÃO",1343176,5792,1,ATIVO,UNIDADE,4933.64,4933.64
"3914461	POLIA DA HÉLICE",1343177,5791,1,ATIVO,UNIDADE,420.74,420.74
"3925852	POLIA ALTERNADOR",1343178,5790,1,ATIVO,UNIDADE,316.09,316.09
"3972735	ALTERNADOR",1343179,5789,1,ATIVO,UNIDADE,1494.87,1494.87
"4929641	VÁLVULA TERMOSTÁTICA",1343180,5788,2,ATIVO,UNIDADE,298.4,149.2
"4932210	JUNTA CABEÇOTE",1343181,5787,2,ATIVO,UNIDADE,599.64,299.82
"S700070206	RASPADOR",1343182,5786,24,ATIVO,UNIDADE,322.56,13.44
"61LF10110	BUCHA",1343183,5785,4,ATIVO,UNIDADE,585.52,146.38
"61LF10100	BUCHA",1343184,5784,4,ATIVO,UNIDADE,531.76,132.94
"61LF10090	BUCHA",1343185,5783,4,ATIVO,UNIDADE,560.04,140.01
"61LB15070	PINO",1343186,5782,4,ATIVO,UNIDADE,964.52,241.13
"61LB15060	PINO",1343187,5781,4,ATIVO,UNIDADE,752.4,188.1
"61LB15200	PINO",1343188,5780,4,ATIVO,UNIDADE,1097.48,274.37
"61LB15050	PINO",1343189,5779,4,ATIVO,UNIDADE,721.28,180.32
"61LB15040	PINO",1343190,5778,4,ATIVO,UNIDADE,792,198
"61LF15230	PINO",1343191,5777,4,ATIVO,UNIDADE,735.4,183.85
"61LB15030	PINO",1343192,5776,4,ATIVO,UNIDADE,820.28,205.07
"61LB15210	PINO",1343193,5775,4,ATIVO,UNIDADE,876.84,219.21
"X112702063	BUCHA",1343194,5774,8,ATIVO,UNIDADE,650.56,81.32
"ZTAM00222	ANEL",1343195,5772,6,ATIVO,UNIDADE,233.34,38.89
"73157027	TIRANTE",1343196,6584,2,ATIVO,UNIDADE,139.8,69.9
"333/C1550	PALHETA LIMPADOR DIANTEIRA",1343197,3924,2,ATIVO,UNIDADE,235.14,117.57
"333/C1590	MOTOR LIMPADOR DIANTEIRO",1343198,3922,1,ATIVO,UNIDADE,919.16,919.16
"911/40106	PINO",1343199,3766,2,ATIVO,UNIDADE,236.56,118.28
"811/90198	PINO",1343200,3765,4,ATIVO,UNIDADE,344.88,86.22
"1450/0001	GRAXEIRA RETA 1/8",1343201,3764,30,ATIVO,UNIDADE,53.4,1.78
"811/50368	PINO",1343202,3763,2,ATIVO,UNIDADE,127.86,63.93
"811/50369	PINO",1343203,3762,2,ATIVO,UNIDADE,163.88,81.94
"811/50483	PINO",1343204,3761,2,ATIVO,UNIDADE,139.66,69.83
"40/301610	BUCHA",1343205,3760,4,ATIVO,UNIDADE,153.92,38.48
"40/303392	BUCHA",1343206,3759,8,ATIVO,UNIDADE,233.68,29.21
"40/303394	BUCHA",1343207,3758,4,ATIVO,UNIDADE,136.8,34.2
"40/303620	BUCHA",1343208,3757,8,ATIVO,UNIDADE,347.68,43.46
"334/Y8081	BUCHA",1343209,3756,4,ATIVO,UNIDADE,219.44,54.86
"333/Y0138	PINO",1343210,3755,2,ATIVO,UNIDADE,223.74,111.87
"811/90486	PINO",1343211,3754,2,ATIVO,UNIDADE,186.68,93.34
"811/80001	PINO",1343212,3753,2,ATIVO,UNIDADE,158.18,79.09
"333/D8569	PINO",1343213,3752,4,ATIVO,UNIDADE,356.28,89.07
"333/Y0140	PINO",1343214,3751,4,ATIVO,UNIDADE,418.96,104.74
"809/10030	BUCHA",1343215,3750,4,ATIVO,UNIDADE,210.92,52.73
"1208/0023	BUCHA",1343216,3749,4,ATIVO,UNIDADE,156.76,39.19
"808/00297	BUCHA",1343217,3748,4,ATIVO,UNIDADE,225.16,56.29
"333/Y9530	AMORTECEDOR",1343218,3747,2,ATIVO,UNIDADE,460.3,230.15
"331/25996	COXIM CABINE",1343219,3746,4,ATIVO,UNIDADE,230.84,57.71
"331/18442	COXIM CABINE",1343220,3745,4,ATIVO,UNIDADE,253.64,63.41
"811/90339	PINO",1343221,3744,4,ATIVO,UNIDADE,396.16,99.04
"811/50536	PINO",1343222,3743,4,ATIVO,UNIDADE,379.08,94.77
"333/Y4319	PINO",1343223,3742,2,ATIVO,UNIDADE,172.44,86.22
"MAO DE OBRA MECANICA",1343224,3160,200,ATIVO,HORAS,19396,96.98
"402201838	ARRUELA",1343225,3159,8,ATIVO,UNIDADE,40.24,5.03
"334/Y8082	BUCHA",1343226,3767,2,ATIVO,UNIDADE,109.72,54.86
"402205027	SUPORTE DO TANQUE",1343227,3158,2,ATIVO,UNIDADE,387.92,193.96
"334/Y8083	BUCHA",1343228,3768,4,ATIVO,UNIDADE,153.92,38.48
"332/Y3852	CABO ACELERADOR",1343229,3770,2,ATIVO,UNIDADE,357.68,178.84
"333/Y6024	JG. REP. CILINDRO LANÇA",1343230,3797,2,ATIVO,UNIDADE,121.12,60.56
"333/Y6677	TAMPA CILINDRO LANÇA",1343231,3796,1,ATIVO,UNIDADE,185.26,185.26
"550/42076	EMBÔLO CILINDRO LANÇA",1343232,3795,1,ATIVO,UNIDADE,238.7,238.7
"550/40911	HASTE CILINDRO LANÇA",1343233,3794,1,ATIVO,UNIDADE,552.21,552.21
"335/H1435	CAMISA CILINDRO LANÇA",1343234,3793,1,ATIVO,UNIDADE,840.78,840.78
"1208/0015	BUCHA",1343235,3792,4,ATIVO,UNIDADE,125.4,31.35
"1208/0021	BUCHA",1343236,3791,4,ATIVO,UNIDADE,114,28.5
"991/20003	JG. REP. CILINDRO SAPATA",1343237,3790,4,ATIVO,UNIDADE,256.52,64.13
"590/40207	HASTE CILINDRO SAPATA",1343238,3789,2,ATIVO,UNIDADE,1097.28,548.64
"332/F8047	TAMPA CILINDRO SAPATA",1343239,3788,2,ATIVO,UNIDADE,342.02,171.01
"559/70202	CAMISA CILINDRO SAPATA",1343240,3787,2,ATIVO,UNIDADE,1724.3,862.15
"333/Y7207	TAMPA DO CILINDRO DE GIRO",1343241,3786,2,ATIVO,UNIDADE,1254.04,627.02
"335/C1391	HASTE CILINDRO GIRO",1343242,3785,2,ATIVO,UNIDADE,1097.28,548.64
"333/Y7206	CAMISA CILINDRO GIRO",1343243,3784,2,ATIVO,UNIDADE,1824.06,912.03
"550/42261	JG. REP. CILINDRO GIRO",1343244,3783,4,ATIVO,UNIDADE,256.52,64.13
"336/A1145	JG. REP. CILINDRO LEVANTE",1343245,3782,4,ATIVO,UNIDADE,228,57
"336/A1144	TAMPA CILINDRO LEVANTE",1343246,3781,2,ATIVO,UNIDADE,31.36,15.68
"335/C1379	HASTE CILINDRO LEVANTE",1343247,3780,2,ATIVO,UNIDADE,883.52,441.76
"335/F5476	JG. REP. CILINDRO CAÇAMBA",1343248,3779,4,ATIVO,UNIDADE,256.52,64.13
"335/F5470	TAMPA CILINDRO CAÇAMBA",1343249,3778,2,ATIVO,UNIDADE,349.14,174.57
"335/F5467	HASTE CILINDRO CAÇAMBA",1343250,3777,2,ATIVO,UNIDADE,976.16,488.08
"594/14074	TAMPA CILINDRO DIREÇÃO",1343251,3776,2,ATIVO,UNIDADE,410.42,205.21
"991/00156	JG. REP. CILINDRO DIREÇÃO",1343252,3775,4,ATIVO,UNIDADE,270.76,67.69
"590/40208	HASTE CILINDRO DIREÇÃO",1343253,3774,2,ATIVO,UNIDADE,897.78,448.89
"332/G2831	JG REPARO VÁLVULA DIRECIONAL",1343254,3773,1,ATIVO,UNIDADE,648.4,648.4
"332/G5651	VÁLVULA DIRECIONAL",1343255,3772,1,ATIVO,UNIDADE,1352.37,1352.37
"333/G5390	BOMBA HIDRÁULICA",1343256,3771,1,ATIVO,UNIDADE,2937.02,2937.02
"40/303381	INTERRUPTOR LUZ FREIO",1343257,3769,2,ATIVO,UNIDADE,138.22,69.11
"335/H1437	CAMISA CILINDRO PROFUNDIDADE",1343258,3798,1,ATIVO,UNIDADE,883.53,883.53
"800788090	ATUADOR",1343259,3157,2,ATIVO,UNIDADE,359.18,179.59
"800787655	INTERRUPTOR",1343260,3155,2,ATIVO,UNIDADE,136.5,68.25
"21322	BUJÃO",1343261,3123,2,ATIVO,UNIDADE,43.1,21.55
"125280	BUJÃO",1343262,3122,2,ATIVO,UNIDADE,43.1,21.55
"131364	CONEXÃO",1343263,3121,2,ATIVO,UNIDADE,57.46,28.73
"64065	MOLA CONJUNTO",1343264,3120,2,ATIVO,UNIDADE,244.24,122.12
"64071	MOLA CONJUNTO",1343265,3119,2,ATIVO,UNIDADE,272.98,136.49
"64069	MOLA CONJUNTO",1343266,3118,2,ATIVO,UNIDADE,303.16,151.58
"46331	MOLA CONJUNTO",1343267,3117,2,ATIVO,UNIDADE,317.52,158.76
"138548	SINCRONIZADOR SECUNDÁRIO",1343268,3116,1,ATIVO,UNIDADE,1997.08,1997.08
"24321	PINO",1343269,3115,5,ATIVO,UNIDADE,25.15,5.03
"64070	ANÉIS CONJUNTO",1343270,3114,2,ATIVO,UNIDADE,86.2,43.1
"64068	ANÉIS CONJUNTO",1343271,3113,2,ATIVO,UNIDADE,100.58,50.29
"64069	MOLA CONJUNTO",1343272,3112,2,ATIVO,UNIDADE,330.46,165.23
"64067	MOLA CONJUNTO",1343273,3111,2,ATIVO,UNIDADE,402.28,201.14
"132637	SINCRONIZADOR PRIMÁRIO",1343274,3110,1,ATIVO,UNIDADE,1418.07,1418.07
"132867	ESPAÇADOR",1343275,3109,2,ATIVO,UNIDADE,100.58,50.29
"24817	TRAVA",1343276,3108,10,ATIVO,UNIDADE,20.2,2.02
"24866	TRAVA",1343277,3107,10,ATIVO,UNIDADE,21.6,2.16
"139790	CILINDRO",1343278,3106,2,ATIVO,UNIDADE,373.56,186.78
"139791	VÁLVULA",1343279,3105,2,ATIVO,UNIDADE,350.56,175.28
"138982	ESPAÇADOR",1343280,3104,2,ATIVO,UNIDADE,116.38,58.19
"125209	MOLA",1343281,3103,2,ATIVO,UNIDADE,27.3,13.65
"138981	SUPORTE",1343282,3102,1,ATIVO,UNIDADE,1183.16,1183.16
"145283	EIXO",1343283,3101,1,ATIVO,UNIDADE,477.72,477.72
"145284	ENGRENAGEM",1343284,3100,1,ATIVO,UNIDADE,562.49,562.49
"25829	ROLAMENTO",1343285,3099,2,ATIVO,UNIDADE,272.98,136.49
"24799	TRAVA",1343286,3098,10,ATIVO,UNIDADE,20.2,2.02
"139197	RETENTOR",1343287,3097,2,ATIVO,UNIDADE,56.04,28.02
"72259	PINO",1343288,3124,2,ATIVO,UNIDADE,10.06,5.03
"800788089	BOTÃO",1343289,3156,2,ATIVO,UNIDADE,122.12,61.06
"21557	TAMPÃO",1343290,3125,2,ATIVO,UNIDADE,27.3,13.65
"30720	TAMPÃO",1343291,3127,2,ATIVO,UNIDADE,21.56,10.78
"803548087	TUBO",1343292,3154,2,ATIVO,UNIDADE,239.94,119.97
"803548084	TUBO",1343293,3153,2,ATIVO,UNIDADE,285.92,142.96
"803548083	TUBO HIDRÁULICO",1343294,3152,2,ATIVO,UNIDADE,303.16,151.58
"402206303	CAPÔ SUPERIOR FIXO",1343295,3151,1,ATIVO,UNIDADE,869.95,869.95
"402206304	CAPÔ SUPERIOR",1343296,3150,1,ATIVO,UNIDADE,1140.06,1140.06
"402206312	GUIA",1343297,3149,2,ATIVO,UNIDADE,502.86,251.43
"402203606	CAPO L.D.",1343298,3148,1,ATIVO,UNIDADE,1197.53,1197.53
"402206305	CAPÔ L.E.",1343299,3147,1,ATIVO,UNIDADE,1197.53,1197.53
"402206307	CAPÔ FRONTAL",1343300,3146,1,ATIVO,UNIDADE,1825.39,1825.39
"805601715	CONTRAPINO",1343301,3145,10,ATIVO,UNIDADE,13.7,1.37
"805601544	CONTRAPINO",1343302,3144,10,ATIVO,UNIDADE,15.8,1.58
"805601598	CONTRAPINO",1343303,3143,10,ATIVO,UNIDADE,21.6,2.16
"801937939	AMORTECEDOR",1343304,3142,2,ATIVO,UNIDADE,163.78,81.89
"402205054	ESPAÇADOR",1343305,3141,1,ATIVO,UNIDADE,211.2,211.2
"402204864	SUPORTE",1343306,3140,1,ATIVO,UNIDADE,139.36,139.36
"402203983	TUBO",1343307,3139,1,ATIVO,UNIDADE,278.01,278.01
"402200878	COXIM",1343308,3138,4,ATIVO,UNIDADE,158.04,39.51
"800152443	COXIM",1343309,3137,4,ATIVO,UNIDADE,186.76,46.69
"402201115	SUPORTE DIREITO",1343310,3136,1,ATIVO,UNIDADE,168.1,168.1
"402203801	SUPORTE ESQUERDO",1343311,3135,1,ATIVO,UNIDADE,158.76,158.76
"402600127	EIXO CARDÃ",1343312,3134,1,ATIVO,UNIDADE,716.22,716.22
"803164724	CONEXÃO",1343313,3133,2,ATIVO,UNIDADE,38.8,19.4
"803307940	CONEXÃO",1343314,3132,2,ATIVO,UNIDADE,47.42,23.71
"803306174	CONEXÃO",1343315,3131,2,ATIVO,UNIDADE,40.22,20.11
"803307826	CONEXÃO",1343316,3130,2,ATIVO,UNIDADE,40.22,20.11
"803164310	CONEXÃO",1343317,3129,2,ATIVO,UNIDADE,44.54,22.27
"30745	TAMPÃO",1343318,3128,2,ATIVO,UNIDADE,18.68,9.34
"21582	TAMPÃO",1343319,3126,2,ATIVO,UNIDADE,31.6,15.8
"714/40282	BRAÇO LIMPADOR DIANTEIRO",1343320,3923,1,ATIVO,UNIDADE,221.59,221.59
"335/H1438	HASTE CILINDRO PROFUNDIDADE",1343321,3799,1,ATIVO,UNIDADE,488.08,488.08
"550/42087	EMBÔLO CILINDRO PROFUNDIDADE",1343322,3801,1,ATIVO,UNIDADE,192.38,192.38
"334/Y0835	VIDRO JANELA LATERAL LE",1343323,3890,1,ATIVO,UNIDADE,277.17,277.17
"335/G1452	VIDRO JANELA LATERAL LD",1343324,3889,1,ATIVO,UNIDADE,277.17,277.17
"335/F9996	VIDRO TRASEIRO",1343325,3888,1,ATIVO,UNIDADE,847.19,847.19
"334/Y0834	VIDRO INFERIOR DA PORTA LD",1343326,3887,1,ATIVO,UNIDADE,318.5,318.5
"334/0833	VIDRO SUPERIOR DA PORTA LD",1343327,3886,1,ATIVO,UNIDADE,495.92,495.92
"334/Y0832	VIDRO INFERIOR DA PORTA LE",1343328,3885,1,ATIVO,UNIDADE,318.5,318.5
"334/Y0831	VIDRO SUPERIOR DA PORTA LE",1343329,3884,1,ATIVO,UNIDADE,495.92,495.92
"331/34393	COXIM CABINE SUPERIOR LE",1343330,3883,4,ATIVO,UNIDADE,128.24,32.06
"331/34392	COXIM CABINE SUPERIOR LD",1343331,3882,4,ATIVO,UNIDADE,128.24,32.06
"819/00137	ESPAÇADOR 6.0MM",1343332,3881,4,ATIVO,UNIDADE,37.04,9.26
"819/00136	ESPAÇADOR 5.5MM",1343333,3880,4,ATIVO,UNIDADE,37.04,9.26
"819/00135	ESPAÇADOR 5.0MM",1343334,3879,4,ATIVO,UNIDADE,37.04,9.26
"819/00134	ESPAÇADOR 4,5MM",1343335,3878,4,ATIVO,UNIDADE,31.36,7.84
"819/00133	ESPAÇADOR 4.0MM",1343336,3877,4,ATIVO,UNIDADE,31.36,7.84
"819/00132	ESPAÇADOR 3.5MM",1343337,3876,4,ATIVO,UNIDADE,25.64,6.41
"40/302729	COXIM",1343338,3875,6,ATIVO,UNIDADE,282.18,47.03
"332/P7213	SUPORTE ELÁSTICO",1343339,3874,4,ATIVO,UNIDADE,535.8,133.95
"1315/3717Z	PARAFUSO",1343340,3873,4,ATIVO,UNIDADE,34.2,8.55
"1315/3722Z	PARAFUSO",1343341,3872,4,ATIVO,UNIDADE,39.92,9.98
"811/10025	PINO",1343342,3871,2,ATIVO,UNIDADE,249.38,124.69
"333/Y1376	TAMPA TANQUE HIDRÁULICO",1343343,3870,1,ATIVO,UNIDADE,292.85,292.85
"334/Y8473	SENSOR NÍVEL COMBUSTÍVEL",1343344,3869,1,ATIVO,UNIDADE,241.55,241.55
"816/80012	BUJÃO",1343345,3868,2,ATIVO,UNIDADE,69.82,34.91
"809/00093	BUCHA",1343346,3867,2,ATIVO,UNIDADE,92.62,46.31
"809/00102	BUCHA",1343347,3866,2,ATIVO,UNIDADE,109.72,54.86
"320/08802	PARAFUSO",1343348,3865,20,ATIVO,UNIDADE,14.2,0.71
"320/08550	CUBO DA VENTOINHA",1343349,3864,1,ATIVO,UNIDADE,1031.02,1031.02
"332/F4944	VIDRO DIANTEIRO",1343350,3891,1,ATIVO,UNIDADE,1052.4,1052.4
"320/08773	POLIA AR CONDICIONADO",1343351,3863,1,ATIVO,UNIDADE,150.34,150.34
"332/F4945	VIDRO DIANTEIRO INFERIOR LE",1343352,3892,1,ATIVO,UNIDADE,262.92,262.92
"808/00296	BUCHA",1343353,3894,4,ATIVO,UNIDADE,156.76,39.19
"40/303389	RELÊ PISCA ALERTA",1343354,3921,2,ATIVO,UNIDADE,19.96,9.98
"40/301747	RELÊ FREIO ESTACIONAMENTO",1343355,3920,36,ATIVO,UNIDADE,179.64,4.99
"701/Y1372	CHAVE IGNIÇÃO",1343356,3919,1,ATIVO,UNIDADE,150.34,150.34
"717/07700	ALARME MARCHA RÉ",1343357,3918,1,ATIVO,UNIDADE,348.42,348.42
"335/G4208	FAROL",1343358,3917,4,ATIVO,UNIDADE,270.76,67.69
"332/F3103	BATERIA",1343359,3916,1,ATIVO,UNIDADE,419.68,419.68
"123/04237	ANEL RASPADOR",1343360,3915,10,ATIVO,UNIDADE,92.6,9.26
"910/60107	CABO TRAVA DA LANÇA",1343361,3914,2,ATIVO,UNIDADE,270.76,135.38
"2203/0035	ANEL TRAVA",1343362,3913,20,ATIVO,UNIDADE,42.8,2.14
"811/70099	PINO",1343363,3912,2,ATIVO,UNIDADE,121.12,60.56
"811/50569	PINO",1343364,3911,1,ATIVO,UNIDADE,88.35,88.35
"811/50372	PINO",1343365,3910,1,ATIVO,UNIDADE,106.17,106.17
"811/50375	PINO",1343366,3909,1,ATIVO,UNIDADE,128.97,128.97
"823/10638	CALÇO 0.5MM",1343367,3908,20,ATIVO,UNIDADE,21.4,1.07
"821/10354	RASPADOR",1343368,3907,8,ATIVO,UNIDADE,34.24,4.28
"823/10270	ARRUELA",1343369,3906,4,ATIVO,UNIDADE,39.92,9.98
"813/00456	RASPADOR",1343370,3905,8,ATIVO,UNIDADE,45.6,5.7
"811/50520	PINO",1343371,3904,1,ATIVO,UNIDADE,94.77,94.77
"811/50437	PINO",1343372,3903,1,ATIVO,UNIDADE,133.24,133.24
"811/20061	PINO",1343373,3902,1,ATIVO,UNIDADE,151.77,151.77
"348/00047	PINO",1343374,3901,2,ATIVO,UNIDADE,135.38,67.69
"811/90676	PINO",1343375,3900,2,ATIVO,UNIDADE,121.12,60.56
"821/00517	ARRUELA 60MM",1343376,3899,10,ATIVO,UNIDADE,21.4,2.14
"811/90473	PINO",1343377,3898,2,ATIVO,UNIDADE,135.38,67.69
"823/10347	CALÇO 65MM",1343378,3897,10,ATIVO,UNIDADE,21.4,2.14
"334/Y1685	ESPAÇADOR",1343379,3896,4,ATIVO,UNIDADE,99.76,24.94
"1450/0002	GRAXEIRA RETA 1/4",1343380,3895,10,ATIVO,UNIDADE,17.8,1.78
"332/F4950	VIDRO DIANTEIRO INFERIOR LD",1343381,3893,1,ATIVO,UNIDADE,262.92,262.92
"333/Y6022	BUCHA",1343382,3800,2,ATIVO,UNIDADE,78.38,39.19
"320/08583	POLIA VENTILADOR",1343383,3862,1,ATIVO,UNIDADE,173.14,173.14
"828/00196	ANEL O",1343384,3860,8,ATIVO,UNIDADE,68.4,8.55
"826/01714	PORCA",1343385,3828,20,ATIVO,UNIDADE,114,5.7
"826/11353	PARAFUSO",1343386,3827,20,ATIVO,UNIDADE,356.2,17.81
"448/36400	KIT ENGRENAGENS DIFERENCIAL",1343387,3826,1,ATIVO,UNIDADE,2123.32,2123.32
"907/09200	ROLAMENTO",1343388,3825,4,ATIVO,UNIDADE,507.32,126.83
"458/M1350	COROA E PINHÃO DIANTEIRA",1343389,3824,1,ATIVO,UNIDADE,2771.72,2771.72
"914/86202	CRUZETA",1343390,3823,8,ATIVO,UNIDADE,273.6,34.2
"914/86301	SEMI EIXO LONGO",1343391,3822,2,ATIVO,UNIDADE,840.78,420.39
"914/88101	SEMI EIXO CURTO",1343392,3821,2,ATIVO,UNIDADE,470.26,235.13
"914/88100	SEMI EIXO CONJUNTO",1343393,3820,2,ATIVO,UNIDADE,2251.58,1125.79
"904/M6779	RETENTOR",1343394,3819,4,ATIVO,UNIDADE,259.36,64.84
"907/20043	ROLAMENTO",1343395,3818,4,ATIVO,UNIDADE,823.68,205.92
"450/12403	ENGRENAGEM",1343396,3817,2,ATIVO,UNIDADE,505.9,252.95
"450/10206	ENGRENAGEM",1343397,3816,6,ATIVO,UNIDADE,940.56,156.76
"450/10205	ENGRENAGEM ANELAR",1343398,3815,2,ATIVO,UNIDADE,983.28,491.64
"2203/1082	ARRUELA",1343399,3814,4,ATIVO,UNIDADE,125.4,31.35
"904/50040	RETENTOR",1343400,3813,4,ATIVO,UNIDADE,156.76,39.19
"907/08400	MANCAL",1343401,3812,4,ATIVO,UNIDADE,94.04,23.51
"829/00548	BUCHA",1343402,3811,4,ATIVO,UNIDADE,128.24,32.06
"332/Y8994	JG. REP. CILINDRO CONCHA TRASEIRA",1343403,3810,2,ATIVO,UNIDADE,128.26,64.13
"332/Y6514	BUCHA",1343404,3809,2,ATIVO,UNIDADE,85.5,42.75
"332/Y6502	BUCHA",1343405,3808,2,ATIVO,UNIDADE,92.62,46.31
"332/Y8993	TAMPA CILINDRO CONCHA TRASEIRA",1343406,3807,1,ATIVO,UNIDADE,160.32,160.32
"550/42101	EMBÔLO CILINDRO CONCHA TRASEIRA",1343407,3806,1,ATIVO,UNIDADE,171.01,171.01
"335/H1323	HASTE CILINDRO CONCHA TRASEIRA",1343408,3805,1,ATIVO,UNIDADE,441.76,441.76
"335/H1322	CAMISA CILINDRO CONCHA TRASEIRA",1343409,3804,1,ATIVO,UNIDADE,805.15,805.15
"333/Y6023	JG. REP. CILINDRO PROFUNDIDADE",1343410,3803,2,ATIVO,UNIDADE,135.38,67.69
"333/Y6021	TAMPA CILINDRO PROFUNDIDADE",1343411,3802,1,ATIVO,UNIDADE,149.63,149.63
"332/Y8135	PLACA",1343412,3829,20,ATIVO,UNIDADE,997.6,49.88
"333/Y4500	CILINDRO MESTRE FREIO",1343413,3861,2,ATIVO,UNIDADE,1159.98,579.99
"332/Y8134	DISCO",1343414,3830,24,ATIVO,UNIDADE,1026,42.75
"907/50100	ROLAMENTO",1343415,3832,4,ATIVO,UNIDADE,370.52,92.63
"907/M5375	ROLAMENTO",1343416,3859,8,ATIVO,UNIDADE,758.16,94.77
"40/303339	RASPADOR",1343417,3858,10,ATIVO,UNIDADE,85.5,8.55
"255/35203	COXIM",1343418,3857,8,ATIVO,UNIDADE,279.28,34.91
"334/E0829	ESPELHO RETROVISOR",1343419,3856,2,ATIVO,UNIDADE,182.4,91.2
"811/10091	PINO",1343420,3855,2,ATIVO,UNIDADE,189.54,94.77
"335/H5757	TAMPA TANQUE DIESEL",1343421,3854,1,ATIVO,UNIDADE,150.34,150.34
"320/08608	CORREIA",1343422,3853,4,ATIVO,UNIDADE,313.52,78.38
"1315/3315Z	PARAFUSO",1343423,3852,10,ATIVO,UNIDADE,14.3,1.43
"331/47063	ESPAÇADOR",1343424,3851,1,ATIVO,UNIDADE,207.34,207.34
"30/925526	HÉLICE MOTOR",1343425,3850,1,ATIVO,UNIDADE,649.11,649.11
"477/00223	TAMPA RESERVATÓRIO DÁGUA",1343426,3849,2,ATIVO,UNIDADE,129.68,64.84
"128/15696	RESERVATÓRIO DÁGUA",1343427,3848,1,ATIVO,UNIDADE,418.96,418.96
"332/H2847	DEFLETOR RADIADOR",1343428,3847,1,ATIVO,UNIDADE,1152.15,1152.15
"332/G3762	RADIADOR DÁGUA",1343429,3846,1,ATIVO,UNIDADE,3427.95,3427.95
"332/G3688	RADIADOR DE ÓLEO",1343430,3845,1,ATIVO,UNIDADE,1873.22,1873.22
"128/H2997	SILENCIOSO",1343431,3844,1,ATIVO,UNIDADE,592.11,592.11
"128/C1230	TUBO SAÍDA",1343432,3843,1,ATIVO,UNIDADE,150.34,150.34
"20/925552	BOMBA TRANSMISSÃO",1343433,3842,1,ATIVO,UNIDADE,847.9,847.9
"445/73503	PISTÃO",1343434,3841,2,ATIVO,UNIDADE,1382.3,691.15
"459/50429	ENGRENAGEM",1343435,3840,1,ATIVO,UNIDADE,812.28,812.28
"459/50428	ENGRENAGEM",1343436,3839,1,ATIVO,UNIDADE,901.34,901.34
"907/52800	ROLAMENTO",1343437,3838,4,ATIVO,UNIDADE,504.48,126.12
"445/03205	DISCO",1343438,3837,20,ATIVO,UNIDADE,855,42.75
"445/12307	PLACA",1343439,3836,20,ATIVO,UNIDADE,783.8,39.19
"914/60266	EIXO CARDÃ TRASEIRO",1343440,3835,1,ATIVO,UNIDADE,708.96,708.96
"914/56401	CRUZETA",1343441,3834,4,ATIVO,UNIDADE,199.52,49.88
"914/60181	EIXO CARDÃ DIANTEIRO",1343442,3833,1,ATIVO,UNIDADE,858.59,858.59
"458/70246	COROA E PINHÃO TRASEIRA",1343443,3831,1,ATIVO,UNIDADE,2999.72,2999.72
"73125849	ROLAMENTO",1343444,6585,2,ATIVO,UNIDADE,189.74,94.87
"802138566	PLACA FREIO",1343445,2601,4,ATIVO,UNIDADE,606.32,151.58
"115634	ARRUELA LISA",1343446,2938,10,ATIVO,UNIDADE,64.7,6.47
"28299	ROLETES",1343447,2937,300,ATIVO,UNIDADE,648,2.16
"123318	CHAPA TRAVA",1343448,2936,4,ATIVO,UNIDADE,48.84,12.21
"125344	ANEL TRAVA",1343449,2935,4,ATIVO,UNIDADE,60.36,15.09
"123563	PRISIONEIRO",1343450,2934,10,ATIVO,UNIDADE,122.1,12.21
"24789	ANEL TRAVA",1343451,2933,4,ATIVO,UNIDADE,17.24,4.31
"644723	ENGRENAGEM",1343452,2932,2,ATIVO,UNIDADE,274.42,137.21
"125455	ENGRENAGEM",1343453,2931,6,ATIVO,UNIDADE,521.52,86.92
"137302	FLANGE SAÍDA",1343454,2930,2,ATIVO,UNIDADE,524.42,262.21
"125452	COROA ANELAR",1343455,2929,2,ATIVO,UNIDADE,1089.06,544.53
"128653	ENGRENAGEM",1343456,2928,2,ATIVO,UNIDADE,494.24,247.12
